file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH063a_3584,643.9,1300.1,2441.8,-7.2,43.3,102,-30.8,-4.7,-2.4,-6.3,-18.1,-38.5,-15.6,-11.8,41.9,3.8,7.9,-27.9
KLH063a_3585,617.3,1389,2410.7,75,-49.1,-7.4,-31.2,0.7,-15,18.7,-16.3,20.5,-5.7,-30.2,-4.7,0.3,-11.6,8.2
KLH063a_3586,361.6,1316.5,2465.7,-64.2,91.8,19.8,2.1,-34.6,-0.9,13.4,6.6,-11,-6.8,-8,-2.6,-6.4,-0.7,1.7
KLH063a_3587,563.8,1228.5,2258,-4.4,28,-64.6,-32.1,-5.3,-2.2,-0.9,-8.3,4,-9.6,10.5,9.8,1.3,-3.1,3.5
KLH063a_3588,499.5,1009.8,2323.9,13.8,73.3,-27.2,19.9,-36.8,-41.9,-24,66.5,-10.5,-1.8,-33.3,-28.2,9.5,46.1,20.2
KLH063a_3589,655,1138.4,2437.3,100.2,47.6,-111.8,-28.4,-5.4,-10.2,11.1,26.4,-20.4,-6.2,-4.1,0.1,10.5,5.8,13.8
KLH063a_3590,343.7,1477.3,2274.7,39.5,2.5,64,-11.7,-257.4,-27.4,15.1,-42.9,-4.3,-7.3,-22.8,26.5,-4,-52.4,-7
KLH063a_3591,367.8,1450.7,2210.5,-52.3,236.4,-19,-14.1,-68,-19.7,4.8,-65.7,-19.2,-10.5,-5.7,18.6,8.2,-29.6,2.3
KLH063a_3592,709.8,1194.3,2602.4,2.6,10.6,-7.3,-11.3,-37,12,-7.1,11.7,28.8,7.3,-4.4,55.6,-14.2,0.6,1
KLH063a_3593,510.8,1128.7,2650.2,128.2,-76.3,114.9,-3.6,93.7,-79.2,15.8,-16.9,14.8,16.3,6,-5.8,-1.8,-16.8,11
KLH063a_3594,378.4,1702.2,2479.2,-0.2,-136.9,-86.4,-3.7,-46.3,-9.5,1.4,-108.3,-2.5,1.7,-53.2,-9.2,1.4,-20.1,2.7
KLH063a_3595,616.6,1401,2230.5,-73.3,82.7,69.8,-3.8,6.4,39.4,-9.6,16.9,-12.8,15.3,2,-4.7,-11.1,-2.8,13
KLH063a_3596,437.6,1994.6,2659,115.6,-196.6,-117.4,107.2,-227.7,-326.4,42.7,52,-62.8,23,-137.9,52.5,-13.7,53,46.6
KLH063a_3597,469.8,1326.7,2604,22.4,185.7,1,-35.1,45.1,-81,14.2,6.6,39.7,-15.4,19.1,-16,4.1,16.9,5.2
KLH063a_3598,633.6,1160.2,2304.9,75.6,31.2,-15,-61.2,46.2,45.8,0.4,48.3,10.3,-12.3,24.7,56.9,14.7,11.4,17.4
KLH063a_3599,712.4,1170,2309.2,-26.1,-13.8,13.1,-47.1,21.4,17.3,-8.3,-47,-9.1,-24.2,26.6,29,-12.1,-31.7,-7.4
KLH063a_3600,415.7,1049.9,2434.3,14.4,-7.8,138.5,29.6,-16.2,-126.5,-9.9,-25.7,-5.9,6.9,114.9,14.9,-17,-26,50.3
KLH063a_3601,602.8,1163.9,2015.1,-2.8,10.1,-62.2,-16.4,9.1,-5.4,-14.3,-9.4,-3.5,-0.5,-9.5,-14.7,1.1,-1,-3.4
KLH063a_3602,415.2,994.5,2432.9,77.2,71.9,-90.2,42.8,23.1,-37.8,3.7,5.7,-24.7,6.5,17.5,10.9,-10,2.1,-8.7
KLH063a_3603,563.3,1040.8,2429.6,-59.6,-98.6,-11.4,-57.2,29.1,14.2,-17.4,-8.4,2.1,-21.6,-1.2,-0.9,2.1,2,0.6
KLH063a_3604,478.5,895.7,2440.3,-14.7,-99.6,-23.9,-7.1,57.6,-4.4,-3.2,-50.9,-12.3,5.9,48.8,8.3,-4.4,-34.6,2.2
KLH063a_3605,538.1,1158.5,2537.3,-39.2,-385.4,-121.2,27.4,202.6,66.2,-31.4,-87.9,-29.5,-17.2,96.6,7.9,-5.1,0,18.5
KLH063a_3606,504.2,1483,2184.3,15.1,-113.9,-45,-20.3,20.1,44.1,-10.2,-15.4,33.9,-4.6,-22.3,-1.8,3.5,-17.6,-8.6
KLH063a_3607,378.8,1933,2332.9,17.5,66.6,32.4,7.2,-20.6,-45.8,1.4,-37,-43.4,-4.9,17.1,19.2,3.5,2.8,13.1
KLH063a_3608,492.4,1254.2,2381,7.7,-209.6,112.3,-25.2,-8.1,-50.1,-17.5,11.5,45.1,-14.5,1.3,-32.2,-8,-0.9,23.7
KLH063a_3609,412.5,1516.2,1941.6,-21.9,-7.4,-103.6,-14.1,32.3,-36.4,9,-17.9,42.8,-12.6,3.8,-6.6,-0.2,2.6,-21.6
KLH063a_3610,414.5,1883.9,2506.1,-24.5,-82.3,-77.8,-11.8,3.6,2.3,-4.9,-14.8,-20.3,-4.4,-3.2,-3.1,6.6,5,13.5
KLH063a_3611,333,1857.2,2108.4,12.5,84.4,158.6,12.2,47,-9.9,1.9,-40.1,-8.9,3.2,-0.1,-5.6,0.5,0.4,2.5
KLH063a_3612,307.4,1399.2,2315.8,-8.6,113.5,-16.4,6.1,7.4,26.2,-3.7,3,-3.3,4.7,-13.2,-8,-1.8,-11.2,-6.9
KLH063a_3613,448.1,1248.8,2448,-82.5,57.2,-58.8,-4.2,-13.4,-14.8,-6.2,8.1,-6,-8.2,-2.2,-1.8,-1.7,-2.6,0.4
KLH063a_3614,508.3,1619,2180.3,20.7,-123.5,-57.1,-36.8,1,43.6,-6.2,-29.3,17.5,-6.6,23.1,15.9,5.9,-11.7,1
KLH063a_3615,349.8,2182.5,2613.1,-13.7,81.9,131.6,21.3,-34.6,-132.9,1.7,-17.4,18.2,-8.2,-10.8,-11.6,3.8,-8.9,-21.5
KLH063a_3616,723,1489.3,2376.3,60.6,6.9,168.2,9,129.2,149.6,33.8,67.4,89.8,21.9,30.9,29.9,7.4,23.9,10.9
KLH063a_3617,341.8,1355.2,2194.6,15.2,64.8,0.9,6.2,24.9,-3.8,0.2,-19.3,14.6,0.3,79.7,6.6,0.2,26.2,16
KLH063a_3618,319.3,2101,2677.2,6,-13.9,72.1,19.4,-10.1,11.1,-6.6,-7,-20.4,14.5,17.8,3.1,-8.9,11.8,6
KLH063a_3619,374.8,2158.7,2618.2,23.1,-68.8,27.5,-13.4,25.3,36,1.6,-0.2,7.2,13.1,-5.7,-32.4,-2.9,19,2
KLH063a_3620,325.5,2330.8,3047.1,-20.1,12.1,38.5,2.8,-10,4.7,-14.4,5.5,10.9,-6.1,4.5,-3.3,2.2,1.1,-22.6
KLH063a_3621,354.9,2316.4,2919.8,23.3,-26.3,-15.1,-27.5,9.1,100.4,3.2,1.7,22,6.3,1,3.5,-4.9,-4.9,-21
KLH063a_3622,454,2463.5,3120.5,288.9,129.3,220,304.4,71.8,167.5,300.2,66.6,90,286.4,127.1,135.9,245.9,-4,13.3
KLH063a_3623,430.6,2305.4,2805.1,-80.1,91.6,110.6,-1.8,41.7,68.8,1.6,-31,2.1,-2.7,24.1,-19.6,-10.8,-6.4,-26.3
KLH063a_3624,436.3,1985.2,2718.4,-67.5,42.1,76.2,15.1,39.9,7.3,-5.7,30.1,26.1,-8.3,-8.5,0.6,-16.5,-24.2,5.8
KLH063a_3625,655.8,1536.7,2376,84.8,-61.1,-53.8,-51.2,3.8,34.8,41.3,11.7,19,-30.3,-18.4,-4.3,22.4,11.4,0.9
KLH063a_3626,469.7,1318.3,2434,-142.3,137.8,63.1,-31.3,3.6,11.1,5.2,-13.2,-27.5,-3,15.3,-21.8,15.4,-5.3,20.1
KLH063a_3627,496.4,1284.4,2186.9,77.3,25.3,-66.2,-17.2,15.9,33.2,9.5,-6.1,22,10.1,-2.7,9.2,-0.6,-9.7,4
KLH063a_3628,468.3,1255,2354.7,56.4,-122.8,-32.5,-22.7,78.9,-30.4,4.8,-58.9,-0.1,-14.2,15.8,15,-6.7,6.1,6.6
KLH063a_3629,311.4,1712.1,2374.4,-8.2,1.3,58.1,1.4,-80.6,-33.6,-9.2,62.9,15.7,-19.1,-128.5,3.5,-3,-40.3,-4.2
KLH063a_3630,291,2279.8,2849.3,2.9,-20.3,27.3,1.5,17.1,59.8,3.8,-9.5,-2.8,4.9,0,16.2,-1.7,-11.6,10.8
KLH063a_3631,306.7,2307.7,2996.9,-15.1,34.5,-6.3,-21.2,-9.2,-89.3,-5.1,-3.4,-6.6,1.9,-15.1,-22.4,-4.2,-0.7,26.7
KLH063a_3632,471.4,2010.8,2667,-149.7,296.1,138.6,0.6,-59.5,18.4,-11.8,-21.6,3,-1.9,29.8,9.7,-14.1,13.7,0.9
KLH063a_3633,658.8,1531.4,2430.6,181.3,-116.5,-103,-34.2,-17.9,15.6,5,-3.2,7.1,-10.9,-1.6,14.3,23.4,5.6,-4.2
KLH063a_3634,570.4,1246.6,2676.4,-52.9,260.8,-59,-30.5,90.2,23.6,8.9,1.9,-0.1,-15,9.9,3.2,-30.8,3.6,3.5
KLH063a_3635,735.9,1245,2468.3,26.4,70.4,-73,-16.7,11.1,30.8,7.8,12.6,16.1,-23.8,3.9,-8.6,-1.1,-1.1,-13
KLH063a_3636,402.3,1012.2,2359.1,48.6,262.1,396.1,35,269.3,88.4,24.7,-112.7,133,-50.2,-101.5,-81.7,-77.3,-215.4,-138.7
KLH063a_3637,581.2,1207.7,2584.4,-11.5,71.6,-29.3,6.4,6,-26.4,0.4,-6.9,-41.5,-0.7,7.6,12.8,-2.6,-5.9,0.1
KLH063a_3638,471,1028.2,1996.5,64.6,-65.4,141.7,7.8,54.7,24.5,15,48,59.9,-12.2,14.9,-22.3,7.5,11,3.8
KLH063a_3639,718,1307.7,2180.5,-46.7,35.8,-114.5,-33.4,-10.7,-20.4,-10.9,-9.7,12.6,-8.5,1.1,-10.7,-15.4,4.3,-12
KLH063a_3640,745.1,1354.4,2194.5,52.4,-93.7,62.3,-40.1,14,-11.9,28.3,-5.1,14.1,-13.3,4.9,-2.1,-3.1,-9.6,-0.7
KLH063a_3641,497,1333.6,1837,-41.6,118.6,-153.2,-29.8,22.3,47.8,-15.4,9.5,-18.2,-26.5,7.1,-9,-12.6,14.2,-5.5
KLH063a_3642,435.6,1143.1,2093.1,-2,-72.8,38.1,-18.3,68.5,-33.4,-0.2,-7.5,63.5,-3.9,16.4,40.3,2.7,-14.9,33.2
KLH063a_3643,726.7,1333,2399.2,-74.1,22,31.6,-12.1,22.6,-17.3,-8.1,-3.1,-15,-5.5,-1.1,-12,-4.9,6,7.5
KLH063a_3644,545.2,1739.3,2660.6,122.7,-67.6,-180.3,157.2,-199,-165.3,-31.8,30.4,-6.9,2.9,-55.7,24.1,-13.1,4.2,6.4
KLH063a_3645,689.7,1424.1,2385.2,116.1,-168.8,-84.4,-51,12.8,64.7,29.7,-6.8,-7.6,-18.1,-4.9,9.6,8.9,1.8,-16.7
KLH063a_3646,371.2,1305.4,2500.8,-13.7,232.2,31.3,-22.6,2,57.1,1,-5.9,4.2,3.7,8,21.1,-3.9,-12.9,-29.9
KLH063a_3647,376.1,1112.3,2665.8,-0.5,185.9,260,-28,140.4,45.7,-5.6,-14.9,26.9,-3.6,30.3,-75.3,13.1,-88.5,-93.7
KLH063a_3648,270.7,1928.6,2314.2,5.3,-92.6,2.2,-25.1,-6.9,63.8,-12,-37,-32.1,9.4,1.7,8.4,-13.2,5.3,2.6
KLH063a_3649,358.3,1343.2,2628.8,20.3,41.8,96.6,20.7,29.9,-64.4,7.4,13.3,40.3,4.5,54.5,-16.4,4.7,-59,16.5
KLH063a_3650,340.3,1806.8,2306.5,5.3,4,-177.8,-8.7,-14.2,-87.9,5.2,-12.2,-13.7,-7.5,7,-6.3,7.4,7.6,26.1
KLH063a_3651,484.1,1406.3,2302,-23.3,162.5,76.6,-32.1,18.4,22.5,8.2,2.4,31.9,-15.4,7.4,-18,4.4,-9.8,13.1
KLH063a_3652,406.7,1144.1,1997,73.9,-155.6,144.7,-46.5,28.7,-174.3,42.4,-8.6,-5.7,-18.9,13,-38,23.1,7.7,-21.1
KLH063a_3653,647.9,1532.4,2365.1,207.7,-206.9,-120,-9.6,-28.7,79,-12.5,2.4,-17.7,-46,1.6,16.1,-37.6,11.3,8.6
KLH063a_3654,428.6,1803.1,2538.7,-13,-30.9,70.5,24.4,-8.4,-0.4,-30.4,-26.4,18.9,4.2,0.2,-26.2,-0.7,-10.1,-8.6
KLH063a_3655,527.5,1098.3,1977.9,58.4,44.1,-77,-92.6,33.9,-50.1,37,7.3,-11.8,-53.6,51.9,6.1,9.2,31.8,-18.4
KLH063a_3656,320.9,2117.4,2680.7,25.1,-72.3,-293.3,18.1,-119,-117.3,-4,-63.4,-24.9,6.5,-71.3,-117.6,2.4,-22.6,17.5
KLH063a_3657,484.4,1593.8,2522,-76,323.6,85.3,-24.4,29.1,53.1,-12.5,51.6,-1.6,4.5,42.2,20.5,-12.8,13.9,13.7
KLH063a_3658,421.4,1155.2,2525.6,37.1,-80.8,96.6,12.3,56.6,-34.2,-1.8,-13.6,-14,-0.4,9.8,-26.3,0.1,-12.3,-6.1
KLH063a_3659,313.1,1973.6,2329.2,21.4,-105.2,33.2,9.4,-265.4,-36.7,1.6,91.5,-7.8,3.1,-135.9,16,1.2,36.5,-17.4
KLH063a_3660,290.4,1550.9,2357.6,-5.7,-160.2,27,-1.6,47.3,4.1,-0.3,-24.7,8.2,-12.2,-4.8,-4.9,-12.7,31.7,-4
KLH063a_3661,290.7,1576.8,2339.8,17.1,60.5,-12.9,3.7,20.9,1.4,-7,27,1.4,-5.1,-10.2,-4.1,-10.4,25.1,-3.1
KLH063a_3662,305.3,2337.3,3057.5,-3.4,32.9,106.7,11.4,-34.1,-78.2,-21.9,13.5,20.4,12.5,4.9,-38.7,-14.9,7,20.9
KLH063a_3663,436,2097,2730.1,-21.4,106.6,57.9,12.7,-9.6,-31.2,-18.8,27.3,5.6,0.5,-26.1,20.3,2.9,-11.7,-13.9
KLH063a_3664,700,1181.5,2221,12.6,33.8,-149.8,-60.3,26.1,-125.2,-4.2,14.5,-36.5,-16.2,-1.4,18.8,0.8,4,-16.8
KLH063a_3665,700.9,1184.6,2292.1,-75.9,-40.4,-17.9,-27.2,14.7,-38.6,-17.8,4,2.3,0.8,-4.2,33,-6.9,-6.3,-9.5
KLH063a_3666,425.2,1247.3,2512.6,-25.2,-262.7,-72.5,33.6,172.8,-38.3,-18.7,-24.5,-33.8,17.4,-26.1,-41.7,4.4,41.3,-32.5
KLH063a_3667,691.6,1482.8,2320.8,41,-19.5,-49.3,-68.9,20.2,37.1,35.6,18,-19.7,-25.7,1.6,6.7,22.4,3.3,-5.6
KLH063a_3668,581.5,1358.2,2302.2,37.2,75.9,67,-85.4,28.6,22.4,-7.9,-28,17.9,-25.6,12.3,20.9,-15.8,-1.4,-6.2
KLH063a_3669,478.3,1476.1,2230.6,-92.8,-75.8,-49,-13.3,-36.9,-10.9,-9.4,2.1,2.7,8.1,-9.8,3.1,3.2,2.8,7.1
KLH063a_3670,659.2,1478.7,2324.9,62.9,-43.5,-60.4,-18.4,-11.8,7.2,23.4,-6.3,-13.9,-1.7,-4.3,5.4,2.5,5.1,2.7
KLH063a_3671,487.3,1299.7,2436.8,-19.7,122.3,-38.4,-111.6,22.6,0.8,-0.4,-32.8,40.6,-49.6,17.5,19.5,3.1,-1.8,3.6
KLH063a_3672,579.2,1207.6,2372.3,-37.5,-40.4,16.5,-39.7,-49.8,-82.2,-21.3,-6.1,54.9,-3.9,3.7,-30.3,2.5,14,16.4
KLH063a_3673,483.3,987.1,2651.6,-17.7,85.8,81.8,14.1,-27.7,-5.6,-5.8,-9.3,16.8,-3.5,-0.9,5.3,8.7,-6.2,-19.9
KLH063a_3674,519.2,1283.7,2163.4,-46.1,-68.3,9.6,22.3,-3.7,66.2,10.7,25.5,28.5,-5,9.8,43.7,17.1,-22.5,-6.2
KLH063a_3675,403.1,1672.5,2295.4,67.6,-117.2,-33.1,-2.9,11.1,19.7,13.2,-19.4,-26.1,0.6,-6.9,20.1,7.7,2.8,-34.2
KLH063a_3676,365,1228.3,2529.7,-53.6,220.6,3,30.1,45.7,10,-0.1,101.3,23,1.1,-19.3,32.2,-9.4,25.6,12
KLH063a_3677,529.6,1311.2,2452.4,-38.5,-299.3,-14,-27.7,9.5,45.1,12.3,-29.1,59.5,-7.5,-16.8,1.2,2.4,-28.9,-24.2
KLH063a_3678,447.8,1682.3,2443.4,-83.9,153.1,-106.2,2.3,-33.2,-5.1,-22.9,7,-9.6,10.8,-21.3,-30.7,2,-11.5,-0.6
KLH063a_3679,689.8,1279.4,2430.1,-51.7,94.4,27.5,-29.1,-21.1,16.4,5.8,8,10.3,-17.2,25.1,16.6,-14.4,12.5,1.8
KLH063a_3680,656.4,1447.4,2393.4,127.6,-66.7,-75.7,-40.8,-13.6,2.7,18,-0.7,-1,-19.4,-3.7,9.1,8.9,1,-3.3
KLH063a_3681,388.8,1291.1,2445.5,-23.1,232.2,-7.3,-30.8,9.3,32.2,-11.1,13.6,14.7,-18.6,-1.7,3.4,8.3,12.5,8.7
KLH063a_3682,318.6,667.8,2298.3,-0.9,-3.5,-27.9,44.4,-120.7,-15.7,18.3,-26.4,-41.7,27.8,-38.7,-115,4.2,-14,47.4
KLH063a_3683,588.5,1276.2,2356.4,-79.7,62.6,92.6,-7.4,-1.9,0.7,-7.9,-19.2,-21.1,12.1,25.4,16.5,-1.5,-13.4,-12.5
KLH063a_3684,446.5,1216.6,2130.3,136,-137.8,-98.4,12.3,22,57.8,34.5,-38.8,-59.6,4.5,-28.9,7.3,18.5,-24.2,-25.5
KLH063a_3685,469.6,1177.7,2405.6,-60.5,107.9,-42.2,-72.7,31.9,7.3,0.7,-11.2,15.3,-9.1,17.4,-0.3,1.8,-10.8,10
KLH063a_3686,361,800.4,2501.1,3.4,34.8,-19.7,-21.6,129.3,92.6,2.7,-94.6,11.6,-13.4,16.3,-53.6,-11.1,-27.1,-7.5
KLH063a_3687,600.3,1326.6,2149.3,0.1,47.5,-61.6,-85.8,43.7,9,17.3,27.2,-28.7,-7.2,-1.8,-27.9,1.4,-8.1,-19
KLH063a_3688,535.8,1069.9,2376.2,-42.8,139.6,-38,27.9,19.2,-38.3,-11.9,-13.8,16.1,-9.6,31.1,-27,-2,16.6,1.5
KLH063a_3689,688,1156.4,2366.6,-50.4,-172.7,-86,-29.1,22.4,-31.5,-9.8,-28.1,26.3,-4.9,1.3,-13.2,-5.9,-8.1,23
KLH063a_3690,634.8,1427.5,2295.2,84.7,-61.6,-23.5,-22.2,15.3,46.1,10.9,2.5,-26.1,-8.9,-8.9,-0.9,9.8,1.6,-0.8
KLH063a_3691,377.8,1492.6,2397.2,-57.2,171.6,81.3,-42.7,-3,40.9,-24.2,12.3,-26.5,21.4,-21.1,-23.3,15.1,15.6,-4.7
KLH063a_3692,328.4,1228.2,2459.9,17.7,362,67.1,0.4,326,-38.3,10.2,117.5,36.9,6.3,51.9,-19.5,8,-12.6,-11.8
KLH063a_3693,471.6,1319.5,2424.8,18.5,-57.3,27.6,-47.9,66.3,-75.8,2.4,-23.8,7.1,-12.6,27.1,-22.9,5,-0.3,1.4
KLH063a_3694,446.4,1023.4,2455.9,-75.3,99.5,-28.1,-36.6,199.9,14.2,-8.7,-57.9,-26,-29.5,126.4,7.1,-6.3,-31.8,-3
KLH063a_3695,396.7,1653.2,2235,-32.7,163.4,4.4,-12.6,12.9,13.4,-0.6,40.9,5.1,-4.5,12.4,13.7,-0.7,6.6,9.3
KLH063a_3696,381.2,1352.1,2265.6,46.8,55.8,-17.9,-19.6,-4,-11.2,-10.5,-9.3,-2.7,3.6,8.3,-7.1,2.3,-7.4,10.2
KLH063a_3697,435.7,1590.1,2209.8,-46.7,138.3,-17.3,-11.7,27.6,41.1,-23.8,1.8,21.8,9.3,2.4,32.2,1.2,14.3,33.1
KLH063a_3698,440,1343.2,2260.3,38.6,-36,73.2,-26.6,35.7,-62.6,38.5,-18.5,26.9,-26.1,-3.7,-18.3,11.5,-9.3,7.3
KLH063a_3699,685.9,1194,2557.1,-98.7,-35,-32.5,3.7,-7.4,-70.1,-11,17,15.4,10.9,8.9,-16.7,-3.2,0.8,25.4
KLH063a_3700,297.3,2006.8,2416.3,6.7,-120.6,70.4,0.1,70.9,96.2,1.6,76.9,28.9,-6.2,21.6,-4.6,-0.3,-42.5,64.2
KLH063a_3701,287.7,2186.5,2511.3,-9.5,35.7,313.4,1,-50.6,77.1,-4.3,54.7,-44.8,-0.7,-23.6,-6.2,-2.8,12,-5.1
KLH063a_3702,352.9,1612.7,2335.8,-10.3,251,-45.2,-16.3,33.8,-2.4,-8.5,28.6,-1.9,-4.5,-8.2,4,-1,11.1,-2.4
KLH063a_3703,329.9,1107.4,2124.7,-28.7,101.8,-232.8,-25.4,27,-94,10.6,13.8,133.9,-2.1,31,-16.7,0.6,-7.9,6.4
KLH063a_3704,303.7,1975.2,2389.7,4.3,-54.9,-123.8,-9.1,-111,-25.1,1.7,-12.7,18.9,-2.3,-26.7,-4.5,-1.3,-19.3,49.4
KLH063a_3705,306.7,1180.2,2368.4,-11.5,94.9,-12.5,-11.1,105.2,-29.5,12.2,-4.7,-15.7,-8,4.2,10.1,-0.1,19.6,-12.3
KLH063a_3706,645.7,1468.5,2460,103,16.6,-12.4,-18.3,172.4,-9.7,65.7,106.7,11.3,0.5,64.5,-45,33.9,25.1,-19.9
KLH063a_3707,401,1998.8,2767.2,177.3,-254.4,-350.6,52.3,-72.1,-57.9,9.2,-11.9,42.3,3.4,-11.3,-1.7,-11.1,0.6,28
KLH063a_3708,454.8,1724.1,2546,-133.9,-88.8,-145.9,0.9,-60.8,-50.1,-9.1,-6.7,6.9,8.5,-4.1,9.9,-3.6,3.5,-4
KLH063a_3709,478.4,1918.1,2594.6,286.5,-218.6,15.2,63.2,-181.2,-104.1,27.1,73,-23.6,10.8,-77.4,2.6,1.1,45.9,9.5
KLH063a_3710,616.5,1121.8,2087.2,-79.5,-37.7,-346.5,-17.7,20.3,87.1,-2,5.9,-42.6,-8.1,-7.4,-5.9,-7.2,12.4,0
KLH063a_3711,628.4,1177.1,2502.4,118.3,16.4,9.1,-36.4,-9,13.3,33.9,-11.2,-2,-7,-5.1,-4,9.9,5.5,-2.5
KLH063a_3712,313.2,1520.1,2390.3,31,205.1,21.4,-0.2,-27.4,-24.4,0.2,-184.1,-32.6,0.1,23.5,-17.2,-0.5,-58.8,-2.7
KLH063a_3713,347.8,1371.4,2251.8,-2.4,-317.3,-49,-2.9,-88.2,-3.3,-10.5,18.1,0.2,-3.2,85.3,-5.7,2.2,65.6,-2
KLH063a_3714,318.9,1564.5,2382,37.2,91.7,-41.6,2.2,-88.2,13.9,4.6,-26.4,2.1,-11,27.9,-4.3,11.9,2.5,-1
KLH063a_3715,468.4,1734.4,2558.9,-77.9,139.7,-194.4,-13.9,-4.8,-23,-11.8,46,132.1,1.4,-6,-89.9,-7.4,20.4,63.9
KLH063a_3716,328.3,2214,2918.5,1.3,15.4,30.3,16.4,-24.9,-81.6,12,15.7,5.8,9.4,-14.8,-2,14.6,-10.8,16.4
KLH063a_3717,323.5,2094,2828.2,10.5,43.5,-102.9,-7.5,75.2,13.7,0.4,111.7,96.9,-3.4,12.8,7.1,-0.8,-93.4,9.4
KLH063a_3718,330.4,1990.1,2866.1,-28.9,85,73.4,-6.3,-29.3,-27.7,-1.4,9.1,46,1.3,2.3,-9.3,-0.5,5.2,10.5
KLH063a_3719,357.4,1732.5,2453.8,39.3,76.2,148.1,-9.2,-13.1,57.3,-27.9,2.6,-31.4,-10.1,-4.9,-0.6,-6.9,-0.1,50.1
KLH063a_3720,546.9,1281.6,2329.1,-74.2,95.3,-24.3,-49.7,42.8,-4.4,15.9,25,-56.1,4.3,8.1,36.9,6.3,11.5,-26.8
KLH063a_3721,560.8,1084.7,2421.9,-9,9.7,56.9,1.5,32.8,22.5,-22.6,-45.5,3,6.2,4,-8.7,0.7,2.3,-19.6
KLH063a_3722,584.2,1467,2508,92.4,-317.3,-106,-55.6,-9.9,30,5.5,-33,-23.6,-18.5,-28.4,11.6,11.9,-11.3,1.2
KLH063a_3723,478.1,1173.1,2222.2,40.9,17.4,-30.6,-11.8,1.8,-9.7,0.6,0.3,-4.7,5.4,-13.7,9.7,1,1.1,1.1
KLH063a_3724,481.8,1131.5,2445.2,-4.8,-134,-157.8,10.1,124,51.3,-32.4,-59.2,-19.3,21.8,-17.6,7.8,-31.4,45.2,7.4
KLH063a_3725,307.5,2109.6,2776.2,10.4,-62.4,-216.6,7.5,-50.6,-135.6,0.7,-6.9,-32.8,-7.5,-9.1,-39.6,-5.2,0.2,33.6
KLH063a_3726,509.1,1727.8,2508.5,-84.2,341.4,141,-44.7,2.8,46.7,-11.2,-7.3,-6.6,6.2,-9.5,21.5,-0.4,24.1,5.7
KLH063a_3727,458.3,1224.5,2405.6,92.5,-63.1,64.5,-12.4,26.3,-43.8,7.3,-23.6,8.2,0.5,3.2,-8.6,-1.5,-6.4,10.2
KLH063a_3728,295.8,1745.1,2241.6,25.5,-336.2,-9.5,2.7,-6.6,34.7,2.1,-10.7,-23.7,7.1,-2.2,23.7,1.3,-33.3,0.5
KLH063a_3729,336.5,1687,2271.4,-17.2,207,33.5,-8,-31.8,-2.5,3.7,33.5,11.2,-0.5,11.4,1.1,-2.2,8.5,0.5
KLH063a_3730,476.1,1785.4,2513.1,-131.7,108.5,12.2,-21.4,-32.3,-121.6,-13.1,-5.2,-41,3.8,-17.8,-58.7,2.4,3,-27.7
KLH063a_3731,517.3,1526.3,2165.2,85.4,15.5,75.8,-16.5,16.9,22.2,2.5,3.3,-6.1,-3.8,10.3,5,0,-3.9,1.5
KLH063a_3732,605.1,1388.5,2132.3,-28.7,-30.1,-98.6,-14.4,77.7,39.8,3.4,7.2,-1.4,-2.8,0.4,-13.8,3.9,-7.6,-12.9
KLH063a_3733,303.8,1569.1,2177.6,-11.3,-116.1,25.8,27.9,70.5,18.5,-0.3,-6.3,-6.7,11.6,24.5,-22.6,-7.4,6.9,-37
KLH063a_3734,475.3,1855.1,2524,8.1,-10.3,53,-36.6,96.5,104.3,-6.8,14.4,0.3,-4.1,38.4,47.3,-16.4,-11.4,-33.1
KLH063a_3735,308.9,2124.5,2531.4,-4.3,-236.6,-194.2,11.7,-145.8,89.6,-14.7,-51.2,-102.7,3.3,-39.5,38.1,4.4,-17.5,31.6
KLH063a_3736,360.4,1940.7,2678.7,-48.7,160.1,126.6,3.7,37.2,16.1,-12.9,-2.8,-18,7.5,3.1,-9.6,-21.4,0,17.8
KLH063a_3737,692.2,1437.8,2383.8,-9.8,-3,-47.6,-40.4,30.2,20.8,-7,-4.8,-43.9,-17.6,4.5,-15.5,12.2,25.2,28
KLH063a_3738,653.4,1296.1,2326.4,-69.1,1.2,3,-30.7,38.2,29.6,36.7,-16.9,3.2,51.4,2.2,-10.8,-45,2.5,-13
KLH063a_3739,687.7,1132.2,2760.4,75.5,24.9,19.8,-49.8,-40.7,-36.8,25,33.2,50.1,-26.7,-28.2,-31.8,7.2,-7.5,17
KLH063a_3740,394.7,1376.7,2381.2,42.5,76,21.2,-34.2,-200.6,-1.2,-12.6,-49.8,14,-10.6,-43.7,-9.8,-1.1,-23.7,5.7
KLH063a_3741,450.6,1396,2325,-52.4,359,-5.9,-31,-47,-36.7,25.7,-57.6,18.6,2,-21.7,-24.8,-21.1,-27.5,-3.6
KLH063a_3742,365.1,1019.7,2293,-3.6,-126.1,231.1,-25.2,-47.1,-89,4.7,2.3,53.5,4.4,-5.5,-48.5,-1.8,10.2,59.5
KLH063a_3743,347.3,1083.3,2505.8,5.9,-105.1,-157.6,3.4,90.6,-95,7.7,-78,-54,0.6,38.9,12.5,0.6,-12.1,36.2
