file,filename,vowel,interval,duration,start,end,previous_sound,next_sound,omit,word,word_interval,word_start,word_end,previous_word,next_word,comment1,comment2
1289,KLH021a_1289,e,2920,0.0917323382612949,719.7172,719.8089323382613,ʻ,l,0,ʻelua,1004,719.6877795589282,720.0772,lāua,-,,
1290,KLH021a_1290,u,2922,0.10649097801251628,719.8915014299087,719.9979924079212,l,a,0,ʻelua,1004,719.6877795589282,720.0772,lāua,-,,
1291,KLH021a_1291,a,2923,0.07920759207877381,719.9979924079212,720.0772,u,sp,0,ʻelua,1004,719.6877795589282,720.0772,lāua,-,,
1292,KLH021a_1292,a,2925,0.203360499656128,720.9453395003438,721.1487,sp,n,0,a,1006,720.9453395003438,721.1487,-,nā,,
1293,KLH021a_1293,ā,2927,0.088742481677059,721.2154253141437,721.3041677958207,n,p,0,nā,1007,721.1487,721.3041677958207,a,poʻe,,
1294,KLH021a_1294,o,2929,0.10660636840202642,721.3987,721.505306368402,p,ʻ,0,poʻe,1008,721.3041677958207,721.8888282239978,nā,a,,
1295,KLH021a_1295,e,2931,0.3401282239977945,721.5487,721.8888282239978,ʻ,a,0,poʻe,1008,721.3041677958207,721.8888282239978,nā,a,,
1296,KLH021a_1296,a,2932,0.21671304253868584,721.8888282239978,722.1055412665365,e,p,0,a,1009,721.8888282239978,722.1055412665365,poʻe,poʻe,,
1297,KLH021a_1297,o,2934,0.08334076540108981,722.2090728317891,722.2924135971901,p,ʻ,0,poʻe,1010,722.1055412665365,722.4027629439712,a,make,,
1298,KLH021a_1298,e,2936,0.08565578666218698,722.317107157309,722.4027629439712,ʻ,m,0,poʻe,1010,722.1055412665365,722.4027629439712,a,make,,
1299,KLH021a_1299,a,2938,0.07799899969404578,722.5069389007226,722.5849379004167,m,k,0,make,1011,722.4027629439712,722.8687,poʻe,ua,,
1300,KLH021a_1300,e,2940,0.17219763300170143,722.6965023669983,722.8687,k,u,0,make,1011,722.4027629439712,722.8687,poʻe,ua,,
1301,KLH021a_1301,u,2941,0.06470620938841876,722.8687,722.9334062093884,e,a,0,ua,1012,722.8687,722.9380362519107,make,kīloi,,
0,--,a,2942,0.004630042522308031,722.9334062093884,722.9380362519107,u,k,1,ua,1012,722.8687,722.9380362519107,make,kīloi,,
1302,KLH021a_1302,ī,2944,0.088742481677059,723.0676774425347,723.1564199242117,k,l,0,kīloi,1013,722.9380362519107,723.3487,ua,loko,,
1303,KLH021a_1303,oi,2946,0.11897106918547706,723.2297289308145,723.3487,l,l,0,kīloi,1013,722.9380362519107,723.3487,ua,loko,,
1304,KLH021a_1304,o,2948,0.04712934065275931,723.4087,723.4558293406527,l,k,0,loko,1014,723.3487,723.5687,kīloi,kēia,,
1305,KLH021a_1305,o,2950,0.05576680157253122,723.5129331984275,723.5687,k,k,0,loko,1014,723.3487,723.5687,kīloi,kēia,,
1306,KLH021a_1306,ēi,2952,0.16727430468063176,723.6222425943168,723.7895168989975,k,a,0,kēia,1015,723.5687,723.7908359103996,loko,kahawai,,
0,--,a,2953,0.0013190114020744659,723.7895168989975,723.7908359103996,ēi,k,1,kēia,1015,723.5687,723.7908359103996,loko,kahawai,,
1307,KLH021a_1307,a,2955,0.04240063937663763,723.8862993606234,723.9287,k,h,0,kahawai,1016,723.7908359103996,724.2421686368983,kēia,-,,
1308,KLH021a_1308,a,2957,0.06999999999993634,723.9587,724.0287,h,w,0,kahawai,1016,723.7908359103996,724.2421686368983,kēia,-,,
1309,KLH021a_1309,ai,2959,0.1561709500035704,724.0859976868948,724.2421686368983,w,-,0,kahawai,1016,723.7908359103996,724.2421686368983,kēia,-,,
1310,KLH021a_1310,a,2962,0.07703026588012563,724.7379690347984,724.8149993006786,p,n,0,pani,1018,724.7052575520274,724.9954400604798,-,ʻia,,
1311,KLH021a_1311,i,2964,0.10974174865111763,724.8856983118287,724.9954400604798,n,ʻ,0,pani,1018,724.7052575520274,724.9954400604798,-,ʻia,,
1312,KLH021a_1312,i,2966,0.07551306386096712,725.036,725.1115130638609,ʻ,a,0,ʻia,1019,724.9954400604798,725.1864329114977,pani,ke,,
1313,KLH021a_1313,a,2967,0.07491984763680648,725.1115130638609,725.1864329114977,i,k,0,ʻia,1019,724.9954400604798,725.1864329114977,pani,ke,,
1314,KLH021a_1314,e,2969,0.09180319358313227,725.2814017324458,725.373204926029,k,k,0,ke,1020,725.1864329114977,725.373204926029,ʻia,kahawai,,
1315,KLH021a_1315,a,2971,0.05803650169048069,725.4702841652204,725.5283206669109,k,h,0,kahawai,1021,725.373204926029,726.0270677023669,ke,e,,
1316,KLH021a_1316,a,2973,0.08863756621815355,725.5789707047498,725.667608270968,h,w,0,kahawai,1021,725.373204926029,726.0270677023669,ke,e,,
1317,KLH021a_1317,ai,2975,0.24338642801785682,725.7836812743491,726.0270677023669,w,e,0,kahawai,1021,725.373204926029,726.0270677023669,ke,e,,
1318,KLH021a_1318,e,2976,0.06753338378530316,726.0270677023669,726.0946010861522,ai,l,0,e,1022,726.0270677023669,726.0946010861522,kahawai,like,,
1319,KLH021a_1319,i,2978,0.06539469560084399,726.1758521885189,726.2412468841197,l,k,0,like,1023,726.0946010861522,726.3879492219696,e,me,,
1320,KLH021a_1320,e,2980,0.06194922196959851,726.326,726.3879492219696,k,m,0,like,1023,726.0946010861522,726.3879492219696,e,me,,
1321,KLH021a_1321,e,2982,0.2015449422342499,726.4797524155529,726.6812973577871,m,sp,0,me,1024,726.3879492219696,726.6812973577871,like,-,,
1322,KLH021a_1322,au,2985,0.22648363206985778,727.0295163679301,727.256,m,i,0,maui,1026,726.9514308929283,727.406,-,-,,
1323,KLH021a_1323,i,2986,0.14999999999997726,727.256,727.406,au,sp,0,maui,1026,726.9514308929283,727.406,-,-,,
1324,KLH021a_1324,a,2988,0.10965793412810854,731.6696996935772,731.7793576277053,sp,l,0,a,1028,731.6696996935772,731.7793576277053,-,loʻa,excresc ʻokina,
1325,KLH021a_1325,o,2990,0.04192749700121112,731.839775181738,731.8817026787392,l,ʻ,0,loʻa,1029,731.7793576277053,731.965722060429,a,ka,,
1326,KLH021a_1326,a,2992,0.053415965699514345,731.9123060947295,731.965722060429,ʻ,k,0,loʻa,1029,731.7793576277053,731.965722060429,a,ka,,
0,--,a,2994,0.04202232713691956,732.0562050018636,732.0982273290006,k,p,1,ka,1030,731.965722060429,732.0982273290006,loʻa,pani,,voiceless
1327,KLH021a_1327,a,2996,0.07471149190575943,732.1690885080942,732.2438,p,n,0,pani,1031,732.0982273290006,732.3660166685985,ka,wai,,
1328,KLH021a_1328,i,2998,0.052216668598475735,732.3138,732.3660166685985,n,w,0,pani,1031,732.0982273290006,732.3660166685985,ka,wai,,
1329,KLH021a_1329,ai,3000,0.16808930854767823,732.4459414868786,732.6140307954263,w,m,0,wai,1032,732.3660166685985,732.6140307954263,pani,ma,,
0,--,a,3002,0.2603736348091843,732.7219704984642,732.9823441332734,m,sp,1,ma,1033,732.6140307954263,732.9823441332734,wai,-,,disfl
0,--,a,3005,0.1013479654478715,733.1781618639309,733.2795098293788,m,p,1,ma,1035,733.150146979173,733.2795098293788,-,pā,,disfl
0,--,ā,3007,0.2768529787844045,733.400633007597,733.6774859863814,p,p,1,pā,1036,733.2795098293788,733.6774859863814,ma,pālama,,disfl
1330,KLH021a_1330,ā,3009,0.0947562278577152,733.7755380830342,733.870294310892,p,l,0,pālama,1037,733.6774859863814,734.1798195149787,pā,kekahi,,
1331,KLH021a_1331,a,3011,0.07827688388249499,733.9428034243831,734.0210803082656,l,m,0,pālama,1037,733.6774859863814,734.1798195149787,pā,kekahi,,
1332,KLH021a_1332,a,3013,0.07222265084294577,734.1075968641358,734.1798195149787,m,k,0,pālama,1037,733.6774859863814,734.1798195149787,pā,kekahi,,
1333,KLH021a_1333,e,3015,0.07658072512265335,734.2738,734.3503807251227,k,k,0,kekahi,1038,734.1798195149787,734.6280576711059,pālama,-,,
1334,KLH021a_1334,a,3017,0.06937462060341204,734.4344253793965,734.5038,k,h,0,kekahi,1038,734.1798195149787,734.6280576711059,pālama,-,,
0,--,i,3019,0.06425767110590641,734.5638,734.6280576711059,h,sp,1,kekahi,1038,734.1798195149787,734.6280576711059,pālama,-,,devoiced?
1335,KLH021a_1335,a,3023,0.10299589984538216,744.4062338610815,744.5092297609269,k,h,0,kahāhāwai,1040,744.3609156651496,745.127991256818,-,-,,
1336,KLH021a_1336,ā,3025,0.11386208578733203,744.5348,744.6486620857874,h,h,0,kahāhāwai,1040,744.3609156651496,745.127991256818,-,-,,
1337,KLH021a_1337,ā,3027,0.17638195618599184,744.6838578314141,744.8602397876001,h,w,0,kahāhāwai,1040,744.3609156651496,745.127991256818,-,-,,
1338,KLH021a_1338,ai,3029,0.21089773250321286,744.9170935243147,745.127991256818,w,sp,0,kahāhāwai,1040,744.3609156651496,745.127991256818,-,-,,
1339,KLH021a_1339,ae,3032,0.23891194237876334,745.3856337429224,745.6245456853012,ʻ,sp,0,ʻae,1042,745.3373388123176,745.6245456853012,-,-,,
1340,KLH021a_1340,a,3034,0.12411531116981678,746.870628483434,746.9947437946038,sp,n,0,a,1044,746.870628483434,746.9947437946038,-,no,,
1341,KLH021a_1341,o,3036,0.05991486229640941,747.0614851377036,747.1214,n,h,0,no,1045,746.9947437946038,747.1214,a,hawaiʻi,,
1342,KLH021a_1342,a,3038,0.09000000000003183,747.1714,747.2614,h,w,0,hawaiʻi,1046,747.1214,747.5314,no,mai,,
1343,KLH021a_1343,ai,3040,0.13925045659095758,747.3169149693202,747.4561654259112,w,ʻ,0,hawaiʻi,1046,747.1214,747.5314,no,mai,,
1344,KLH021a_1344,i,3042,0.059579197312245924,747.4718208026877,747.5314,ʻ,m,0,hawaiʻi,1046,747.1214,747.5314,no,mai,,
1345,KLH021a_1345,ai,3044,0.240311959390624,747.6275506032539,747.8678625626445,m,sp,0,mai,1047,747.5314,747.8678625626445,hawaiʻi,-,,
1346,KLH021a_1346,o,3047,0.06344547430478542,749.8560735330693,749.9195190073741,h,ʻ,0,hoʻouna,1049,749.8099313699386,750.1814,-,mai,,
1347,KLH021a_1347,ou,3049,0.11535540782688258,749.933526449753,750.0488818575799,ʻ,n,0,hoʻouna,1049,749.8099313699386,750.1814,-,mai,,
1348,KLH021a_1348,a,3051,0.05671316013399519,750.1246868398661,750.1814,n,m,0,hoʻouna,1049,749.8099313699386,750.1814,-,mai,,
1349,KLH021a_1349,ai,3053,0.229818260752495,750.2672331652522,750.4970514260046,m,sp,0,mai,1050,750.1814,750.4970514260046,hoʻouna,-,,
0,--,a,3055,0.5518984616780926,751.4095015383219,751.9614,sp,l,1,a,1052,751.4095015383219,751.9614,-,lunalilo,,disfl
1350,KLH021a_1350,u,3057,0.10546780144170498,752.0612595925436,752.1667273939853,l,n,0,lunalilo,1053,751.9614,752.8454905894155,a,paha,,
1351,KLH021a_1351,a,3059,0.12395961621200513,752.2573637858492,752.3813234020612,n,l,0,lunalilo,1053,751.9614,752.8454905894155,a,paha,,
1352,KLH021a_1352,i,3061,0.13896399394286618,752.4847787327078,752.6237427266507,l,l,0,lunalilo,1053,751.9614,752.8454905894155,a,paha,,
1353,KLH021a_1353,o,3063,0.12409058941545936,752.7214,752.8454905894155,l,p,0,lunalilo,1053,751.9614,752.8454905894155,a,paha,,
1354,KLH021a_1354,a,3065,0.05499931227871002,752.9764006877213,753.0314,p,h,0,paha,1054,752.8454905894155,753.2243230717532,lunalilo,kēia,,
1355,KLH021a_1355,a,3067,0.11279176343475683,753.1115313083185,753.2243230717532,h,k,0,paha,1054,752.8454905894155,753.2243230717532,lunalilo,kēia,,
1356,KLH021a_1356,ēi,3069,0.20964568517592852,753.3221218383237,753.5317675234996,k,a,0,kēia,1055,753.2243230717532,753.5374785659469,paha,aliʻi,,
0,--,a,3070,0.00571104244727394,753.5317675234996,753.5374785659469,ēi,a,1,kēia,1055,753.2243230717532,753.5374785659469,paha,aliʻi,,
1357,KLH021a_1357,a,3071,0.07329171140713697,753.5374785659469,753.610770277354,a,l,0,aliʻi,1056,753.5374785659469,753.9014,kēia,i,,
1358,KLH021a_1358,i,3073,0.09048785295362904,753.6902972524331,753.7807851053867,l,ʻ,0,aliʻi,1056,753.5374785659469,753.9014,kēia,i,,
1359,KLH021a_1359,i,3075,0.08024050187395915,753.821159498126,753.9014,ʻ,i,0,aliʻi,1056,753.5374785659469,753.9014,kēia,i,,
1360,KLH021a_1360,i,3076,0.05000000000006821,753.9014,753.9514,i,k,0,i,1057,753.9014,753.9514,aliʻi,kēnā,,
1361,KLH021a_1361,ē,3078,0.0609735727084626,754.0370389042021,754.0980124769105,k,n,0,kēnā,1058,753.9514,754.2364389663027,i,manawa,,
1362,KLH021a_1362,ā,3080,0.06344547430478542,754.1729934919979,754.2364389663027,n,m,0,kēnā,1058,753.9514,754.2364389663027,i,manawa,,
0,--,a,3082,0.0007425921630783705,754.318835686179,754.3195782783421,m,n,1,manawa,1059,754.2364389663027,754.6964892510563,kēnā,-,,
1363,KLH021a_1363,a,3084,0.10454338117085626,754.4068566188291,754.5114,n,w,0,manawa,1059,754.2364389663027,754.6964892510563,kēnā,-,,
1364,KLH021a_1364,a,3086,0.0850892510562744,754.6114,754.6964892510563,w,sp,0,manawa,1059,754.2364389663027,754.6964892510563,kēnā,-,,
1365,KLH021a_1365,a,3090,0.09325808786263678,765.4367835677982,765.5300416556609,m,k,0,make,1061,765.2919046921053,765.7001800211505,-,ʻo,,
1366,KLH021a_1366,e,3092,0.07808195257473471,765.6220980685757,765.7001800211505,k,ʻ,0,make,1061,765.2919046921053,765.7001800211505,-,ʻo,,
1367,KLH021a_1367,o,3094,0.06291341251596805,765.7241251532735,765.7870385657894,ʻ,k,0,ʻo,1062,765.7001800211505,765.7870385657894,make,kahahana,,
1368,KLH021a_1368,a,3096,0.09682162119281656,765.860508297104,765.9573299182969,k,h,0,kahahana,1063,765.7870385657894,766.3664793497887,ʻo,-,,
1369,KLH021a_1369,a,3098,0.09265725038869732,766.0041790898417,766.0968363402304,h,h,0,kahahana,1063,765.7870385657894,766.3664793497887,ʻo,-,,
1370,KLH021a_1370,a,3100,0.06871211826580748,766.1488909752803,766.2176030935461,h,n,0,kahahana,1063,765.7870385657894,766.3664793497887,ʻo,-,,
1371,KLH021a_1371,a,3102,0.06454774746180192,766.3019316023269,766.3664793497887,n,sp,0,kahahana,1063,765.7870385657894,766.3664793497887,ʻo,-,,
0,--,a,3106,0.010249148785987927,766.9365308468199,766.9467799956059,k,l,1,ka,1065,766.8991622221108,766.9467799956059,-,lanakila,,
1372,KLH021a_1372,a,3108,0.08000000000004093,766.9964,767.0764,l,n,0,lanakila,1066,766.9467799956059,767.4250280685346,ka,ʻo,,
1373,KLH021a_1373,a,3110,0.04244192855003348,767.1227587237398,767.1652006522899,n,k,0,lanakila,1066,766.9467799956059,767.4250280685346,ka,ʻo,,
1374,KLH021a_1374,i,3112,0.08798936406697067,767.2480141714117,767.3360035354787,k,l,0,lanakila,1066,766.9467799956059,767.4250280685346,ka,ʻo,,
1375,KLH021a_1375,a,3114,0.058628068534630984,767.3664,767.4250280685346,l,ʻ,0,lanakila,1066,766.9467799956059,767.4250280685346,ka,ʻo,,
1376,KLH021a_1376,o,3116,0.08197562038174055,767.4446962793261,767.5266718997078,ʻ,k,0,ʻo,1067,767.4250280685346,767.5266718997078,lanakila,kahāwai,,
0,--,a,3118,0.10849871029847691,767.5979012897016,767.7064,k,h,1,kahāwai,1068,767.5266718997078,768.0564,ʻo,-,,disfl
0,--,ā,3120,0.08000000000004093,767.7364,767.8164,h,w,1,kahāwai,1068,767.5266718997078,768.0564,ʻo,-,,disfl
0,--,ai,3122,0.17899974617114367,767.8774002538289,768.0564,w,-,1,kahāwai,1068,767.5266718997078,768.0564,ʻo,-,,disfl
0,--,u,3124,0.07102318426268539,768.3185399457366,768.3895631299993,-,a,1,ua,1070,768.3185399457366,768.4214812988191,-,kapa,,overlap
0,--,a,3125,0.031918168819856874,768.3895631299993,768.4214812988191,u,k,1,ua,1070,768.3185399457366,768.4214812988191,-,kapa,,overlap
1377,KLH021a_1377,a,3127,0.06322265070025423,768.5158135078004,768.5790361585007,k,p,0,kapa,1071,768.4214812988191,768.7295662792155,ua,ʻia,,
1378,KLH021a_1378,a,3129,0.06476627921551881,768.6648,768.7295662792155,p,ʻ,0,kapa,1071,768.4214812988191,768.7295662792155,ua,ʻia,,
1379,KLH021a_1379,i,3131,0.09232514070515663,768.7687041106013,768.8610292513065,ʻ,a,0,ʻia,1072,768.7295662792155,768.9112059582114,kapa,lo,,
1380,KLH021a_1380,a,3132,0.05017670690494924,768.8610292513065,768.9112059582114,i,l,0,ʻia,1072,768.7295662792155,768.9112059582114,kapa,lo,,
0,--,o,3134,0.18000000000006366,768.9848,769.1648,l,i,1,lo,1073,768.9112059582114,769.1648,ʻia,i,,disfl
0,--,i,3135,0.029999999999972715,769.1648,769.1948,o,l,1,i,1074,769.1648,769.1948,lo,loko,,disfl
0,--,o,3137,0.07999999999992724,769.2548,769.3348,l,k,1,loko,1075,769.1948,769.4248,i,o,,disfl
0,--,o,3139,0.029999999999972715,769.3948,769.4248,k,o,1,loko,1075,769.1948,769.4248,i,o,,disfl
0,--,o,3140,0.03999999999996362,769.4248,769.4648,o,k,1,o,1076,769.4248,769.4648,loko,kēia,,disfl
1381,KLH021a_1381,ēi,3142,0.1781806227161269,769.5370623517381,769.7152429744542,k,a,0,kēia,1077,769.4648,769.7578398621198,o,mele,,
1382,KLH021a_1382,a,3143,0.04259688766558156,769.7152429744542,769.7578398621198,ēi,m,0,kēia,1077,769.4648,769.7578398621198,o,mele,,
1383,KLH021a_1383,e,3145,0.09934987967176312,769.8371190590296,769.9364689387014,m,l,0,mele,1078,769.7578398621198,770.1048,kēia,-,,
1384,KLH021a_1384,e,3147,0.09999999999990905,770.0048,770.1048,l,-,0,mele,1078,769.7578398621198,770.1048,kēia,-,,
1385,KLH021a_1385,i,3151,0.0492470212053604,776.3421529787946,776.3914,k,n,0,kino,1080,776.2899692036135,776.4996170817506,-,palahō,,
1386,KLH021a_1386,o,3153,0.0682170817505039,776.4314,776.4996170817506,n,p,0,kino,1080,776.2899692036135,776.4996170817506,-,palahō,,
1387,KLH021a_1387,a,3155,0.06919031391385033,776.6422096860862,776.7114,p,l,0,palahō,1081,776.4996170817506,777.0002851362974,kino,-,,
1388,KLH021a_1388,a,3157,0.06221911656211887,776.7576161119676,776.8198352285298,l,h,0,palahō,1081,776.4996170817506,777.0002851362974,kino,-,,
1389,KLH021a_1389,ō,3159,0.14888513629739464,776.8514,777.0002851362974,h,sp,0,palahō,1081,776.4996170817506,777.0002851362974,kino,-,,
0,--,ē,3162,0.16172117155178967,785.9212,786.0829211715518,ʻ,k,1,ʻē,1083,785.8812,786.0829211715518,-,koʻu,,disfl
0,--,o,3164,0.029999999999972715,786.1812,786.2112,k,ʻ,1,koʻu,1084,786.0829211715518,786.3312,ʻē,ʻāina,,overlap
0,--,u,3166,0.08999999999991815,786.2412,786.3312,ʻ,ʻ,1,koʻu,1084,786.0829211715518,786.3312,ʻē,ʻāina,,overlap
1390,KLH021a_1390,āi,3168,0.1445089158862629,786.3839814129815,786.5284903288677,ʻ,n,0,ʻāina,1085,786.3312,786.6312,koʻu,hānau,,
1391,KLH021a_1391,a,3170,0.04049055457016948,786.5907094454299,786.6312,n,h,0,ʻāina,1085,786.3312,786.6312,koʻu,hānau,,
1392,KLH021a_1392,ā,3172,0.06924385552883905,786.7221724175208,786.7914162730497,h,n,0,hānau,1086,786.6312,786.9912,ʻāina,kēia,,
1393,KLH021a_1393,au,3174,0.11849746176437748,786.8727025382357,786.9912,n,k,0,hānau,1086,786.6312,786.9912,ʻāina,kēia,,
0,--,ēi,3176,0.23281992003899177,787.0945924967085,787.3274124167475,k,a,1,kēia,1087,786.9912,787.3906350674478,hānau,-,,quiet
0,--,a,3177,0.06322265070025423,787.3274124167475,787.3906350674478,ēi,sp,1,kēia,1087,786.9912,787.3906350674478,hānau,-,,quiet
0,--,a,3,0.39502022494833255,16.312279775051667,16.7073,sil,sp,1,a,2,16.312279775051667,16.7073,-,-,,disfl
1,KLH021b_0001,ēi,6,0.24460146418903506,18.8476,19.092201464189035,k,a,0,kēia,4,18.7976,19.252148268687286,-,haku,,
2,KLH021b_0002,a,7,0.15994680449825083,19.092201464189035,19.252148268687286,ēi,h,0,kēia,4,18.7976,19.252148268687286,-,haku,,
3,KLH021b_0003,a,9,0.0830258221822966,19.37058216209439,19.453607984276687,h,k,0,haku,5,19.252148268687286,19.6576,kēia,ʻana,,
4,KLH021b_0004,u,11,0.09288393015582486,19.564716069844174,19.6576,k,ʻ,0,haku,5,19.252148268687286,19.6576,kēia,ʻana,,
5,KLH021b_0005,a,13,0.09003067728334102,19.707569322716658,19.7976,ʻ,n,0,ʻana,6,19.6576,19.966414533049704,haku,kēia,,
6,KLH021b_0006,a,15,0.07570001434268292,19.89071451870702,19.966414533049704,n,k,0,ʻana,6,19.6576,19.966414533049704,haku,kēia,,
7,KLH021b_0007,ēi,17,0.14529518881901993,20.062871002937968,20.208166191756987,k,a,0,kēia,7,19.966414533049704,20.2154919995966,ʻana,mele,,
0,--,a,18,0.007325807839613674,20.208166191756987,20.2154919995966,ēi,m,1,kēia,7,19.966414533049704,20.2154919995966,ʻana,mele,,
8,KLH021b_0008,e,20,0.09320959456859867,20.3143904054314,20.4076,m,l,0,mele,8,20.2154919995966,20.56835174387137,kēia,-,,
9,KLH021b_0009,e,22,0.08115387186358802,20.487197872007783,20.56835174387137,l,sp,0,mele,8,20.2154919995966,20.56835174387137,kēia,-,,
10,KLH021b_0010,e,25,0.09401453394172066,21.560034636965373,21.654049170907093,ʻ,l,0,ʻelima,10,21.5104,22.060631506005702,-,ʻe,,
11,KLH021b_0011,i,27,0.09279356596844934,21.732191121196315,21.824984687164765,l,m,0,ʻelima,10,21.5104,22.060631506005702,-,ʻe,,
12,KLH021b_0012,a,29,0.1428532528724844,21.917778253133218,22.060631506005702,m,ʻ,0,ʻelima,10,21.5104,22.060631506005702,-,ʻe,,
0,--,e,31,0.5665291395968595,22.10092344912358,22.66745258872044,ʻ,sp,1,ʻe,11,22.060631506005702,22.66745258872044,ʻelima,-,,disfl
13,KLH021b_0013,e,34,0.16605164436459674,23.3696862526446,23.535737897009195,ʻ,o,0,ʻeono,13,23.34282495723268,23.834285261752257,-,-,,
14,KLH021b_0014,o,35,0.08790969407537474,23.535737897009195,23.62364759108457,e,n,0,ʻeono,13,23.34282495723268,23.834285261752257,-,-,,
15,KLH021b_0015,o,37,0.13737959227154306,23.696905669480714,23.834285261752257,n,sp,0,ʻeono,13,23.34282495723268,23.834285261752257,-,-,,
0,--,ē,39,0.12667973920683195,24.09372026079317,24.2204,sp,sp,1,ē,15,24.09372026079317,24.2204,-,-,,disfl
16,KLH021b_0016,e,42,0.18650464901305597,25.4713,25.657804649013055,ʻ,o,0,ʻeono,17,25.4213,26.257570028953094,-,-,,
17,KLH021b_0017,o,43,0.10349535098694318,25.657804649013055,25.7613,e,n,0,ʻeono,17,25.4213,26.257570028953094,-,-,,
18,KLH021b_0018,o,45,0.4155772562208391,25.841992772732254,26.257570028953094,n,sp,0,ʻeono,17,25.4213,26.257570028953094,-,-,,
19,KLH021b_0019,au,48,0.12209679732690759,26.848671733045567,26.970768530372474,p,k,0,paukū,19,26.8027,27.2827,-,ē,,
20,KLH021b_0020,ū,50,0.18861370432734503,27.094086295672653,27.2827,k,ē,0,paukū,19,26.8027,27.2827,-,ē,,
21,KLH021b_0021,ē,51,0.09434160915792233,27.2827,27.37704160915792,ū,sp,0,ē,20,27.2827,27.37704160915792,paukū,-,,
0,--,ae,54,0.18314519599036316,28.871923348724792,29.055068544715155,ʻ,sp,1,ʻae,22,28.823084629794028,29.055068544715155,-,-,,quiet
