inputfile,outputfile,vowel,interval,duration,start,end,previous_sound,next_sound,omit,word,word_interval,word_start,word_end,previous_word,next_word,comment1,comment2
KLH014a,KLH014a_0831,a,1907,0.039217828402570376,587.017657588986,587.0568754173886,k,w,0,ka,632,586.9187604564926,587.0568754173886,o,wā,,
KLH014a,KLH014a_0832,ā,1909,0.11083299331164653,587.1139970370184,587.22483003033,w,m,0,wā,633,587.0568754173886,587.22483003033,ka,ma,,
KLH014a,KLH014a_0833,a,1911,0.10571762438951282,587.3365155851287,587.4422332095182,m,m,0,ma,634,587.22483003033,587.4422332095182,wā,mua,,
KLH014a,KLH014a_0834,u,1913,0.10568382721942271,587.5531,587.6587838272194,m,a,0,mua,635,587.4422332095182,587.7082323934661,ma,-,,
KLH014a,KLH014a_0835,a,1914,0.04944856624672411,587.6587838272194,587.7082323934661,u,-,0,mua,635,587.4422332095182,587.7082323934661,ma,-,,
KLH014a,KLH014a_0836,e,1917,0.09548688654547277,590.6251883928859,590.7206752794314,h,ʻ,0,he,637,590.5817077570483,590.7206752794314,-,ʻono,,
KLH014a,KLH014a_0837,o,1919,0.10912787033760196,590.7974058132625,590.9065336836001,ʻ,n,0,ʻono,638,590.7206752794314,591.0693729276195,he,-,,
KLH014a,KLH014a_0838,o,1921,0.05115368922076868,591.0182192383987,591.0693729276195,n,sp,0,ʻono,638,590.7206752794314,591.0693729276195,he,-,,
KLH014a,KLH014a_0839,o,1925,0.0750254108571653,591.6795474090937,591.7545728199509,p,h,0,pohā,640,591.6087848056718,591.9907323518534,-,koke,,
KLH014a,KLH014a_0840,ā,1927,0.12447397710377572,591.8662583747496,591.9907323518534,h,k,0,pohā,640,591.6087848056718,591.9907323518534,-,koke,,
KLH014a,KLH014a_0841,o,1929,0.06479467301301156,592.1288473127494,592.1936419857624,k,k,0,koke,641,591.9907323518534,592.3624491601909,pohā,kēlā,,
KLH014a,KLH014a_0842,e,1931,0.052349160190829025,592.3101,592.3624491601909,k,k,0,koke,641,591.9907323518534,592.3624491601909,pohā,kēlā,,
KLH014a,--,ē,1933,0.028748973403480704,592.5113510265966,592.5401,k,l,1,kēlā,642,592.3624491601909,592.6417929341094,koke,ʻano,,
KLH014a,KLH014a_0843,ā,1935,0.06169293410937371,592.5801,592.6417929341094,l,ʻ,0,kēlā,642,592.3624491601909,592.6417929341094,koke,ʻano,,
KLH014a,KLH014a_0844,a,1937,0.07161516490907616,592.6631069712847,592.7347221361938,ʻ,n,0,ʻano,643,592.6417929341094,592.8591961132976,kēlā,poi,,
KLH014a,KLH014a_0845,o,1939,0.043480635837568116,592.81571547746,592.8591961132976,n,p,0,ʻano,643,592.6417929341094,592.8591961132976,kēlā,poi,,
KLH014a,KLH014a_0846,oi,1941,0.12873678453888715,593.016919988395,593.1456567729339,p,-,0,poi,644,592.8591961132976,593.1456567729339,ʻano,-,,
KLH014a,--,i,1944,0.04955123029890274,593.7442341544456,593.7937853847445,l,k,1,like,646,593.6758062649851,593.8976070101329,-,pū,,overlap
KLH014a,--,e,1946,0.06488851586766486,593.8327184942652,593.8976070101329,k,p,1,like,646,593.6758062649851,593.8976070101329,-,pū,,overlap
KLH014a,KLH014a_0847,ū,1948,0.13315920088371058,593.9204954647868,594.0536546656705,p,m,0,pū,647,593.8976070101329,594.0536546656705,like,me,,
KLH014a,KLH014a_0848,e,1950,0.05924455971512543,594.1258766051329,594.185121164848,m,k,0,me,648,594.0536546656705,594.185121164848,pū,ka,,
KLH014a,--,a,1952,0.0220051221799622,594.2601642738207,594.2821693960007,k,p,1,ka,649,594.185121164848,594.2821693960007,me,poi,,
KLH014a,KLH014a_0849,oi,1954,0.3023476832963752,594.4432581750357,594.745605858332,p,k,0,poi,650,594.2821693960007,594.745605858332,ka,keʻokeʻo,,
KLH014a,KLH014a_0850,e,1956,0.03551748324582604,594.9122648181777,594.9477823014236,k,ʻ,0,keʻokeʻo,651,594.745605858332,595.2829216305123,poi,-,,
KLH014a,KLH014a_0851,o,1958,0.03460677854718597,594.9550679390125,594.9896747175596,ʻ,k,0,keʻokeʻo,651,594.745605858332,595.2829216305123,poi,-,,
KLH014a,KLH014a_0852,e,1960,0.0664814429985654,595.1208161941596,595.1872976371582,k,ʻ,0,keʻokeʻo,651,594.745605858332,595.2829216305123,poi,-,,
KLH014a,KLH014a_0853,o,1962,0.07012426179301201,595.2127973687193,595.2829216305123,ʻ,-,0,keʻokeʻo,651,594.745605858332,595.2829216305123,poi,-,,
KLH014a,KLH014a_0854,ū,1965,0.06010651010831225,595.9326559341653,595.9927624442736,p,m,0,pū,653,595.8625316723723,595.9927624442736,-,me,,
KLH014a,KLH014a_0855,e,1967,0.05592871954434031,596.0871,596.1430287195443,m,k,0,me,654,595.9927624442736,596.1430287195443,pū,ka,,
KLH014a,--,a,1969,0.024822219991847305,596.2322777800082,596.2571,k,h,1,ka,655,596.1430287195443,596.2571,me,haʻokea,,
KLH014a,KLH014a_0856,a,1971,0.061872243223319856,596.3571,596.4189722432233,h,ʻ,0,haʻokea,656,596.2571,596.7805220085717,ka,keʻokeʻo,,
KLH014a,KLH014a_0857,o,1973,0.06557073829992532,596.4299006996066,596.4954714379065,ʻ,k,0,haʻokea,656,596.2571,596.7805220085717,ka,keʻokeʻo,,
KLH014a,KLH014a_0858,e,1975,0.07012426179301201,596.6566661695606,596.7267904313536,k,a,0,haʻokea,656,596.2571,596.7805220085717,ka,keʻokeʻo,,
KLH014a,KLH014a_0859,a,1976,0.0537315772180591,596.7267904313536,596.7805220085717,e,k,0,haʻokea,656,596.2571,596.7805220085717,ka,keʻokeʻo,,
KLH014a,KLH014a_0860,e,1978,0.04189241613607919,596.914441840193,596.9563342563291,k,ʻ,0,keʻokeʻo,657,596.7805220085717,597.2586882162677,haʻokea,ka,,
KLH014a,KLH014a_0861,o,1980,0.04007100673891273,596.9654413033152,597.0055123100541,ʻ,k,0,keʻokeʻo,657,596.7805220085717,597.2586882162677,haʻokea,ka,,
KLH014a,KLH014a_0862,e,1982,0.04324986050255575,597.1271,597.1703498605026,k,ʻ,0,keʻokeʻo,657,596.7805220085717,597.2586882162677,haʻokea,ka,,
KLH014a,KLH014a_0863,o,1984,0.07558848998462508,597.1830997262831,597.2586882162677,ʻ,k,0,keʻokeʻo,657,596.7805220085717,597.2586882162677,haʻokea,ka,,
KLH014a,--,a,1986,0.006374932890253149,597.3807226458816,597.3870975787719,k,p,1,ka,658,597.2586882162677,597.3870975787719,keʻokeʻo,poi,,
KLH014a,KLH014a_0864,oi,1988,0.11839161081934435,597.5264353976593,597.6448270084786,p,sp,0,poi,659,597.3870975787719,597.6448270084786,ka,-,,
KLH014a,--,a,1990,0.5600000000000591,598.2171,598.7771,sp,sp,1,a,661,598.2171,598.7771,-,-,,weird quality
KLH014a,KLH014a_0865,u,1993,0.1319077465926739,598.8871,599.0190077465927,ʻ,o,0,ʻuoʻuo,663,598.8271,599.3587005991744,-,ke,,
KLH014a,KLH014a_0866,o,1994,0.08469553697079846,599.0190077465927,599.1037032835635,u,ʻ,0,ʻuoʻuo,663,598.8271,599.3587005991744,-,ke,,
KLH014a,KLH014a_0867,u,1996,0.1120166779290912,599.1547027466858,599.2667194246148,ʻ,o,0,ʻuoʻuo,663,598.8271,599.3587005991744,-,ke,,
KLH014a,KLH014a_0868,o,1997,0.091981174559578,599.2667194246148,599.3587005991744,u,k,0,ʻuoʻuo,663,598.8271,599.3587005991744,-,ke,,
KLH014a,KLH014a_0869,e,1999,0.07000000000005002,599.4771,599.5471,k,ʻ,0,ke,664,599.3587005991744,599.5471,ʻuoʻuo,ʻoe,,
KLH014a,KLH014a_0870,o,2001,0.09744540275130475,599.5933457977762,599.6907912005275,ʻ,e,0,ʻoe,665,599.5471,599.7545405294303,ke,ʻai,,
KLH014a,KLH014a_0871,e,2002,0.06374932890275886,599.6907912005275,599.7545405294303,o,ʻ,0,ʻoe,665,599.5471,599.7545405294303,ke,ʻai,,
KLH014a,KLH014a_0872,ai,2004,0.1903372820096365,599.7937008314706,599.9840381134802,ʻ,i,0,ʻai,666,599.7545405294303,599.9840381134802,ʻoe,ia,,
KLH014a,KLH014a_0873,i,2005,0.07306188651978118,599.9840381134802,600.0571,ai,a,0,ia,667,599.9840381134802,600.0842156303273,ʻai,poi,,
KLH014a,--,a,2006,0.02711563032733011,600.0571,600.0842156303273,i,p,1,ia,667,599.9840381134802,600.0842156303273,ʻai,poi,,
KLH014a,KLH014a_0874,oi,2008,0.18942657731099644,600.2408568384883,600.4302834157993,p,o,0,poi,668,600.0842156303273,600.4302834157993,ia,o,,
KLH014a,--,o,2009,0.10746315443600452,600.4302834157993,600.5377465702353,oi,-,1,o,669,600.4302834157993,600.5377465702353,poi,-,,overlap
KLH014a,KLH014a_0875,a,2011,0.08804270632151656,602.1750333955847,602.2630761019062,-,l,0,a,671,602.1750333955847,602.2630761019062,-,like,,
KLH014a,KLH014a_0876,i,2013,0.051640433515444784,602.331647825099,602.3832882586145,l,k,0,like,672,602.2630761019062,602.4611721911297,a,pū,,
KLH014a,KLH014a_0877,e,2015,0.03407219112966686,602.4271,602.4611721911297,k,p,0,like,672,602.2630761019062,602.4611721911297,a,pū,,
KLH014a,KLH014a_0878,ū,2017,0.06148282974277208,602.5856171702573,602.6471,p,m,0,pū,673,602.4611721911297,602.6471,like,me,,
KLH014a,KLH014a_0879,e,2019,0.058412949386365653,602.7456178577069,602.8040308070932,m,k,0,me,674,602.6471,602.8040308070932,pū,ka,,
KLH014a,--,a,2021,0.5257165444775183,602.872602530286,603.3983190747635,k,p,1,ka,675,602.8040308070932,603.3983190747635,me,piʻialiʻi,,disfl
KLH014a,KLH014a_0880,i,2023,0.04000000000007731,603.5771,603.6171,p,ʻ,0,piʻialiʻi,676,603.3983190747635,603.9971,ka,eā,,
KLH014a,KLH014a_0881,i,2025,0.050793869031735994,603.6389517020607,603.6897455710924,ʻ,a,0,piʻialiʻi,676,603.3983190747635,603.9971,ka,eā,,
KLH014a,--,a,2026,0.023703805548052514,603.6897455710924,603.7134493766405,i,l,1,piʻialiʻi,676,603.3983190747635,603.9971,ka,eā,,
KLH014a,KLH014a_0882,i,2028,0.1261385948315592,603.7871,603.9132385948316,l,ʻ,0,piʻialiʻi,676,603.3983190747635,603.9971,ka,eā,,
KLH014a,KLH014a_0883,i,2030,0.056771341684907384,603.9403286583151,603.9971,ʻ,e,0,piʻialiʻi,676,603.3983190747635,603.9971,ka,eā,,
KLH014a,--,e,2031,0.08999999999991815,603.9971,604.0871,i,ā,1,eā,677,603.9971,604.1468903923771,piʻialiʻi,pohā,,english
KLH014a,--,ā,2032,0.05979039237718098,604.0871,604.1468903923771,e,p,1,eā,677,603.9971,604.1468903923771,piʻialiʻi,pohā,,english
KLH014a,KLH014a_0884,o,2034,0.08634957735387161,604.3376450671655,604.4239946445193,p,h,0,pohā,678,604.1468903923771,604.626323556162,eā,koke,,
KLH014a,KLH014a_0885,ā,2036,0.09142896425692015,604.5348945919051,604.626323556162,h,k,0,pohā,678,604.1468903923771,604.626323556162,eā,koke,,
KLH014a,KLH014a_0886,o,2038,0.04910074006386367,604.7660066959991,604.8151074360629,k,k,0,koke,679,604.626323556162,604.9971,pohā,-,,
KLH014a,--,e,2040,0.03976973064845879,604.9573302693516,604.9971,k,sp,1,koke,679,604.626323556162,604.9971,pohā,-,,fully breathy
KLH014a,KLH014a_0887,o,2044,0.04994730454779983,606.9231160502943,606.9730633548421,n,k,0,no,681,606.8528511981339,606.9730633548421,-,ke,,
KLH014a,KLH014a_0888,e,2046,0.06482448844974442,607.0932755115502,607.1581,k,a,0,ke,682,606.9730633548421,607.1581,no,aha,,
KLH014a,KLH014a_0889,a,2047,0.049999999999954525,607.1581,607.2081,e,h,0,aha,683,607.1581,607.3142288418379,ke,lā,,
KLH014a,KLH014a_0890,a,2049,0.06772515870886764,607.246503683129,607.3142288418379,h,l,0,aha,683,607.1581,607.3142288418379,ke,lā,,
KLH014a,KLH014a_0891,ā,2051,0.07475394793254964,607.4181,607.4928539479325,l,k,0,lā,684,607.3142288418379,607.4928539479325,aha,ka,,
KLH014a,--,a,2053,0.01354503174184174,607.5885157346088,607.6020607663506,k,p,1,ka,685,607.4928539479325,607.6020607663506,lā,pohā,,
KLH014a,KLH014a_0892,o,2055,0.09875373630143258,607.739204212736,607.8379579490374,p,h,0,pohā,686,607.6020607663506,607.9818739112937,ka,koke,,
KLH014a,KLH014a_0893,ā,2057,0.08296331941835433,607.8989105918754,607.9818739112937,h,k,0,pohā,686,607.6020607663506,607.9818739112937,ka,koke,,
KLH014a,KLH014a_0894,o,2059,0.067478404291478,608.0981,608.1655784042915,k,k,0,koke,687,607.9818739112937,608.333198172096,pohā,ʻahe,,
KLH014a,KLH014a_0895,e,2061,0.07026485216044875,608.2629333199355,608.333198172096,k,ʻ,0,koke,687,607.9818739112937,608.333198172096,pohā,ʻahe,,
KLH014a,KLH014a_0896,a,2063,0.09648028614651594,608.3552088486764,608.4516891348229,ʻ,h,0,ʻahe,688,608.333198172096,608.5803950013833,koke,wau,,
KLH014a,KLH014a_0897,e,2065,0.066032029741109,608.5143629716422,608.5803950013833,h,w,0,ʻahe,688,608.333198172096,608.5803950013833,koke,wau,,
KLH014a,KLH014a_0898,au,2067,0.08973583528916151,608.6464270311245,608.7361628664137,w,m,0,wau,689,608.5803950013833,608.7361628664137,ʻahe,maopopo,,
KLH014a,KLH014a_0899,ao,2069,0.06349233628952788,608.8535410213602,608.9170333576498,m,p,0,maopopo,690,608.7361628664137,609.2539660222263,wau,pehea,,
KLH014a,KLH014a_0900,o,2071,0.054859996486470664,609.0281,609.0829599964865,p,p,0,maopopo,690,608.7361628664137,609.2539660222263,wau,pehea,,
KLH014a,KLH014a_0901,o,2073,0.04994730454779983,609.2040187176785,609.2539660222263,p,p,0,maopopo,690,608.7361628664137,609.2539660222263,wau,pehea,,
KLH014a,KLH014a_0902,e,2075,0.05138212761391969,609.376717872386,609.4281,p,h,0,pehea,691,609.2539660222263,609.5756605260934,maopopo,lā,,
KLH014a,KLH014a_0903,e,2077,0.031169970905693845,609.4969300290943,609.5281,h,a,0,pehea,691,609.2539660222263,609.5756605260934,maopopo,lā,,
KLH014a,KLH014a_0904,a,2078,0.04756052609343442,609.5281,609.5756605260934,e,l,0,pehea,691,609.2539660222263,609.5756605260934,maopopo,lā,,
KLH014a,KLH014a_0905,ā,2080,0.08486274628512547,609.6381,609.7229627462851,l,n,0,lā,692,609.5756605260934,609.7229627462851,pehea,no,,
KLH014a,KLH014a_0906,o,2082,0.032169450386732024,609.8220107908968,609.8541802412835,n,k,0,no,693,609.7229627462851,609.8541802412835,lā,ka,,
KLH014a,KLH014a_0907,a,2084,0.05756638490254318,609.9396832541535,609.997249639056,k,sp,0,ka,694,609.8541802412835,609.997249639056,no,-,,
KLH014a,KLH014a_0908,a,2087,0.07026485216044875,610.220448354485,610.2907132066455,ʻ,n,0,ʻano,696,610.2077498872271,610.4727245706756,-,-,,
KLH014a,KLH014a_0909,o,2089,0.08719614183769409,610.3855284288379,610.4727245706756,n,sp,0,ʻano,696,610.2077498872271,610.4727245706756,-,-,,
KLH014a,KLH014a_0910,a,2092,0.059259513870301816,610.8291282183809,610.8883877322512,k,l,0,kalo,698,610.7381,611.0365365169268,-,-,,
KLH014a,KLH014a_0911,o,2094,0.05843651692680396,610.9781,611.0365365169268,l,-,0,kalo,698,610.7381,611.0365365169268,-,-,,
KLH014a,KLH014a_0912,ēi,2097,0.13248652445429343,618.2900602242818,618.4225467487361,k,a,0,kēia,700,618.1473798712804,618.4662690773554,-,manawa,,
KLH014a,KLH014a_0913,a,2098,0.04372232861931025,618.4225467487361,618.4662690773554,ēi,m,0,kēia,700,618.1473798712804,618.4662690773554,-,manawa,,
KLH014a,KLH014a_0914,a,2100,0.039421771705974606,618.5838176329878,618.6232394046938,m,n,0,manawa,701,618.4662690773554,618.9343130214284,kēia,ʻale,,
KLH014a,KLH014a_0915,a,2102,0.13833458071371751,618.7056667455336,618.8440013262473,n,w,0,manawa,701,618.4662690773554,618.9343130214284,kēia,ʻale,,
KLH014a,KLH014a_0916,a,2104,0.05662399935954454,618.8776890220688,618.9343130214284,w,ʻ,0,manawa,701,618.4662690773554,618.9343130214284,kēia,ʻale,,
KLH014a,KLH014a_0917,a,2106,0.12901670740143345,618.9973878561578,619.1264045635593,ʻ,l,0,ʻale,702,618.9343130214284,619.3289983305053,manawa,hiki,,
KLH014a,KLH014a_0918,e,2108,0.12733402096193913,619.2016643095434,619.3289983305053,l,h,0,ʻale,702,618.9343130214284,619.3289983305053,manawa,hiki,,
KLH014a,KLH014a_0919,i,2110,0.05877427781615552,619.3669865832402,619.4257608610563,h,k,0,hiki,703,619.3289983305053,619.682360756888,ʻale,loliloli,,
KLH014a,KLH014a_0920,i,2112,0.09526075688802393,619.5871,619.682360756888,k,l,0,hiki,703,619.3289983305053,619.682360756888,ʻale,loliloli,,
KLH014a,KLH014a_0921,o,2114,0.08027706238317478,619.7748227305257,619.8550997929088,l,l,0,loliloli,704,619.682360756888,620.2519353804424,hiki,koke,,
KLH014a,KLH014a_0922,i,2116,0.08529437878200952,619.9260589819796,620.0113533607616,l,l,0,loliloli,704,619.682360756888,620.2519353804424,hiki,koke,,
KLH014a,KLH014a_0923,o,2118,0.06952567009966515,620.0866131067457,620.1561387768454,l,l,0,loliloli,704,619.682360756888,620.2519353804424,hiki,koke,,
KLH014a,KLH014a_0924,i,2120,0.04483538044246416,620.2071,620.2519353804424,l,k,0,loliloli,704,619.682360756888,620.2519353804424,hiki,koke,,
KLH014a,KLH014a_0925,o,2122,0.0594910373017683,620.3909867206418,620.4504777579435,k,k,0,koke,705,620.2519353804424,620.6698061605259,loliloli,-,,
KLH014a,KLH014a_0926,e,2124,0.06880891061405237,620.6009972499119,620.6698061605259,k,sp,0,koke,705,620.2519353804424,620.6698061605259,loliloli,-,,
KLH014a,KLH014a_0927,ēi,2128,0.17780979623341864,629.2371,629.4149097962335,k,a,0,kēia,707,629.0898765674002,629.4185550287064,-,manawa,excresc ʻokina,
KLH014a,--,a,2129,0.003645232472877069,629.4149097962335,629.4185550287064,ēi,m,1,kēia,707,629.0898765674002,629.4185550287064,-,manawa,excresc ʻokina,
KLH014a,KLH014a_0928,a,2131,0.047920644968598936,629.5371,629.5850206449686,m,n,0,manawa,708,629.4185550287064,629.9592645121859,kēia,-,,
KLH014a,KLH014a_0929,a,2133,0.08991573433138456,629.6998454678647,629.7897612021961,n,w,0,manawa,708,629.4185550287064,629.9592645121859,kēia,-,,
KLH014a,--,a,2135,0.09173835056787993,629.867526161618,629.9592645121859,w,sp,1,manawa,708,629.4185550287064,629.9592645121859,kēia,-,,quiet
KLH014a,--,o,2138,0.02916185978313024,630.5552845864557,630.5844464462389,h,ʻ,1,hoʻokomo,710,630.4771,630.9617280071836,-,lākou,,
KLH014a,KLH014a_0930,o,2140,0.036452324728998065,630.5929519886756,630.6294043134046,ʻ,k,0,hoʻokomo,710,630.4771,630.9617280071836,-,lākou,,
KLH014a,KLH014a_0931,o,2142,0.037667402219881296,630.7551648337195,630.7928322359394,k,m,0,hoʻokomo,710,630.4771,630.9617280071836,-,lākou,,
KLH014a,KLH014a_0932,o,2144,0.060146335802869544,630.9015816713808,630.9617280071836,m,l,0,hoʻokomo,710,630.4771,630.9617280071836,-,lākou,,
KLH014a,KLH014a_0933,ā,2146,0.051429608380658465,631.031594962914,631.0830245712947,l,k,0,lākou,711,630.9617280071836,631.4671,hoʻokomo,i,,
KLH014a,KLH014a_0934,ou,2148,0.20971180875176287,631.2573881912482,631.4671,k,i,0,lākou,711,630.9617280071836,631.4671,hoʻokomo,i,,
KLH014a,KLH014a_0935,i,2149,0.06489570420626478,631.4671,631.5319957042062,ou,k,0,i,712,631.4671,631.5319957042062,lākou,kēlā,,
KLH014a,KLH014a_0936,ē,2151,0.06682926200312522,631.6686919219399,631.735521183943,k,l,0,kēlā,713,631.5319957042062,631.8327273832201,i,mea,,
KLH014a,KLH014a_0937,ā,2153,0.044957867165635435,631.7877695160545,631.8327273832201,l,m,0,kēlā,713,631.5319957042062,631.8327273832201,i,mea,,
KLH014a,KLH014a_0938,e,2155,0.10539400270033639,631.9671,632.0724940027003,m,a,0,mea,714,631.8327273832201,632.1903565193239,kēlā,hoʻoulu,,
KLH014a,KLH014a_0939,a,2156,0.11786251662363156,632.0724940027003,632.1903565193239,e,h,0,mea,714,631.8327273832201,632.1903565193239,kēlā,hoʻoulu,,
KLH014a,KLH014a_0940,o,2158,0.06215229056806493,632.2971,632.3592522905681,h,ʻ,0,hoʻoulu,715,632.1903565193239,632.6879307518742,mea,kalo,,
KLH014a,KLH014a_0941,ou,2160,0.14658385334007562,632.3805161466599,632.5271,ʻ,l,0,hoʻoulu,715,632.1903565193239,632.6879307518742,mea,kalo,,
KLH014a,KLH014a_0942,u,2162,0.08083075187425948,632.6071,632.6879307518742,l,k,0,hoʻoulu,715,632.1903565193239,632.6879307518742,mea,kalo,,
KLH014a,KLH014a_0943,a,2164,0.06396661859810138,632.8449795175815,632.9089461361796,k,l,0,kalo,716,632.6879307518742,633.0127534254859,hoʻoulu,-,,
KLH014a,--,o,2166,0.02955851424167122,632.9831949112443,633.0127534254859,l,sp,1,kalo,716,632.6879307518742,633.0127534254859,hoʻoulu,-,,
KLH014a,KLH014a_0944,a,2169,0.04417372281261578,636.5723319843564,636.616505707169,n,k,0,na,718,636.5261648898882,636.616505707169,-,ka,,
KLH014a,KLH014a_0945,a,2171,0.0361363269123558,636.7010975633502,636.7372338902626,k,l,0,ka,719,636.616505707169,636.7372338902626,na,lepo,,
KLH014a,KLH014a_0946,e,2173,0.04845552926883556,636.8029363028305,636.8513918320994,l,p,0,lepo,720,636.7372338902626,637.0575331515312,ka,nō,,
KLH014a,KLH014a_0947,o,2175,0.05174064989728322,637.0057925016339,637.0575331515312,p,n,0,lepo,720,636.7372338902626,637.0575331515312,ka,nō,,
KLH014a,KLH014a_0948,ō,2177,0.369093859876898,637.2070061401231,637.5761,n,sp,0,nō,721,637.0575331515312,637.5761,lepo,-,,
KLH014a,KLH014a_0949,e,2179,0.08063377227563251,637.6061,637.6867337722756,sp,h,0,e,723,637.6061,637.6867337722756,-,hōʻike,excresc ʻokina,
KLH014a,KLH014a_0950,ō,2181,0.07802161492440973,637.7762533093994,637.8542749243238,h,ʻ,0,hōʻike,724,637.6867337722756,638.1269399364807,e,mai,,
KLH014a,KLH014a_0951,i,2183,0.06898753319637763,637.9175134964204,637.9865010296168,ʻ,k,0,hōʻike,724,637.6867337722756,638.1269399364807,e,mai,,
KLH014a,KLH014a_0952,e,2185,0.04083993648066553,638.0861,638.1269399364807,k,m,0,hōʻike,724,637.6867337722756,638.1269399364807,e,mai,,
KLH014a,KLH014a_0953,ai,2187,0.15165131360242867,638.2591660417736,638.410817355376,m,-,0,mai,725,638.1269399364807,638.410817355376,hōʻike,-,,
KLH014a,KLH014a_0954,ae,2190,0.26527349074297035,641.9013794940895,642.1666529848325,ʻ,sp,0,ʻae,727,641.8631,642.1666529848325,-,-,,
KLH014a,--,a,2193,0.2400000000000091,656.9361,657.1761,-,sp,1,a,729,656.9361,657.1761,-,-,,disfl
KLH014a,--,a,2195,0.20000000000004547,657.3261,657.5261,sp,sp,1,a,731,657.3261,657.5261,-,-,,disfl
KLH014a,KLH014a_0955,ō,2198,0.04734582654623409,657.9061,657.9534458265463,ʻ,k,0,ʻōkaikai,733,657.8750308277173,658.4425444213413,-,nō,,
KLH014a,KLH014a_0956,ai,2200,0.09934897588766489,658.0563743907721,658.1557233666598,k,k,0,ʻōkaikai,733,657.8750308277173,658.4425444213413,-,nō,,
KLH014a,KLH014a_0957,ai,2202,0.14200729321805738,658.3005371281232,658.4425444213413,k,n,0,ʻōkaikai,733,657.8750308277173,658.4425444213413,-,nō,,
KLH014a,KLH014a_0958,ō,2204,0.1290975392890914,658.5194416512657,658.6485391905547,n,k,0,nō,734,658.4425444213413,658.6485391905547,ʻōkaikai,ka,,
KLH014a,--,a,2206,0.005598704572662427,658.8153790433544,658.820977747927,k,w,1,ka,735,658.6485391905547,658.820977747927,nō,wā,,
KLH014a,KLH014a_0959,ā,2208,0.1447806583454394,658.8813193416546,659.0261,w,ʻ,0,wā,736,658.820977747927,659.0261,ka,ʻōkaikai,,
KLH014a,KLH014a_0960,ō,2210,0.05529481256678537,659.0761,659.1313948125668,ʻ,k,0,ʻōkaikai,737,659.0261,659.6587009577288,wā,-,,
KLH014a,KLH014a_0961,ai,2212,0.10180459763967065,659.281315679457,659.3831202770966,k,k,0,ʻōkaikai,737,659.0261,659.6587009577288,wā,-,,
KLH014a,KLH014a_0962,ai,2214,0.12939228345715037,659.5293086742716,659.6587009577288,k,-,0,ʻōkaikai,737,659.0261,659.6587009577288,wā,-,,
KLH014a,KLH014a_0963,a,2217,0.05817674377703952,660.736923256223,660.7951,k,w,0,ka,739,660.6349024173434,660.7951,-,wā,,
KLH014a,KLH014a_0964,ā,2219,0.21553382661159048,660.8395661733884,661.0551,w,ʻ,0,wā,740,660.7951,661.0551,ka,ʻōkaikai,,
KLH014a,KLH014a_0965,ō,2221,0.0939806751840706,661.1151,661.209080675184,ʻ,k,0,ʻōkaikai,741,661.0551,661.7551,wā,loa,,
KLH014a,KLH014a_0966,ai,2223,0.13850721650499054,661.3254093146383,661.4639165311432,k,k,0,ʻōkaikai,741,661.0551,661.7551,wā,loa,,
KLH014a,KLH014a_0967,ai,2225,0.16999999999995907,661.5851,661.7551,k,l,0,ʻōkaikai,741,661.0551,661.7551,wā,loa,,
KLH014a,KLH014a_0968,o,2227,0.10477935849041842,661.8303206415096,661.9351,l,a,0,loa,742,661.7551,662.0063687964055,ʻōkaikai,nō,,
KLH014a,KLH014a_0969,a,2228,0.07126879640543393,661.9351,662.0063687964055,o,n,0,loa,742,661.7551,662.0063687964055,ʻōkaikai,nō,,
KLH014a,KLH014a_0970,ō,2230,0.1851630879438062,662.1264299055748,662.3115929935186,n,ʻ,0,nō,743,662.0063687964055,662.3115929935186,loa,ʻo,,
KLH014a,KLH014a_0971,o,2232,0.08814203904069018,662.3669579609593,662.4551,ʻ,i,0,ʻo,744,662.3115929935186,662.4551,nō,ia,,
KLH014a,KLH014a_0972,i,2233,0.11216716900344181,662.4551,662.5672671690035,o,a,0,ia,745,662.4551,662.6133009621565,ʻo,nō,,
KLH014a,KLH014a_0973,a,2234,0.04603379315301481,662.5672671690035,662.6133009621565,i,n,0,ia,745,662.4551,662.6133009621565,ʻo,nō,,
KLH014a,KLH014a_0974,ō,2236,0.07091692458709531,662.7035023136049,662.774419238192,n,k,0,nō,746,662.6133009621565,662.774419238192,ia,kēia,,
KLH014a,KLH014a_0975,ēi,2238,0.13104227707481186,662.9461128450869,663.0771551221617,k,a,0,kēia,747,662.774419238192,663.1238109936005,nō,ʻano,,
KLH014a,KLH014a_0976,a,2239,0.046655871438815666,663.0771551221617,663.1238109936005,ēi,ʻ,0,kēia,747,662.774419238192,663.1238109936005,nō,ʻano,,
KLH014a,KLH014a_0977,a,2241,0.0783818640171603,663.1766876478979,663.255069511915,ʻ,n,0,ʻano,748,663.1238109936005,663.3757526993702,kēia,mahina,,
KLH014a,KLH014a_0978,o,2243,0.03065269937019366,663.3451,663.3757526993702,n,m,0,ʻano,748,663.1238109936005,663.3757526993702,kēia,mahina,,
KLH014a,KLH014a_0979,a,2245,0.06469614172851834,663.4920813388244,663.5567774805529,m,h,0,mahina,749,663.3757526993702,663.886245061297,ʻano,-,,
KLH014a,KLH014a_0980,i,2247,0.08646888173325351,663.6413801274288,663.727849009162,h,n,0,mahina,749,663.3757526993702,663.886245061297,ʻano,-,,
