file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH057a_1248,381.1,1079.6,2188.3,31.1,-119.4,2.5,-22.3,42.4,-2.8,-7.5,-0.4,3.2,-4.5,2.7,-4.1,-2.3,-7.9,0.6
KLH057a_1249,300.8,1924.4,2287.3,21.5,-34.7,-29.8,-3.2,8.1,57.5,4,5.1,-7.1,-7.4,8.1,21,0.1,-5.7,-1.8
KLH057a_1250,306.1,1947.4,2411.4,-9.5,2.8,2.6,-6.7,-13.3,1.1,7.1,9.5,14.2,-0.9,-17.1,15.5,-2.4,-8.1,10.3
KLH057a_1251,672.8,1151.4,2203.7,-3.5,-26,15.7,29.1,25.3,32.7,41.6,22.2,7.1,14,2.7,10,1.5,6.7,7
KLH057a_1252,384.3,1557.5,2169.4,10.4,-13,16,-1.6,-12.1,-3,4.1,-16.2,10.7,0.3,-4.9,-3.3,-0.3,-4.6,1.2
KLH057a_1253,349.7,1060.1,2097.1,24.3,-142.9,-37.2,-16.7,37.3,-56.4,20.8,4.5,26.5,-14,3.2,-3.5,3.1,1.5,-12.7
KLH057a_1254,326.5,1763.1,2149.2,-1.7,22.9,66.6,-48.6,16.2,72.2,15.5,16,-64,-1.1,15.5,9.8,8,22.2,6.3
KLH057a_1255,604.3,1106.7,2181.9,-36.2,-55.9,-29.5,-13.1,-5,-0.6,-4.7,-3.1,12.7,-4.9,14.1,0.1,-6,11.3,4.6
KLH057a_1256,406.7,1500,2186,-0.3,36,13.4,-0.2,-17.7,8.7,3.9,4.5,-14.3,2.3,-8.9,-14.6,1.8,7.1,-1.4
KLH057a_1257,412.8,1117.2,2028.5,8.7,-84.8,16.9,-2.2,118.3,-42,5.3,-11.9,33.8,0.3,29.1,-9.7,0.4,-18.8,-26.8
KLH057a_1258,330.9,1575.9,1975.9,61.9,-35.2,35.3,-10.4,-58.7,-20.1,8.9,26.7,-21.5,4.3,6.4,-5,-2.4,12,-1.5
KLH057a_1259,438.9,858.4,2189.8,15.5,40.3,-26.3,-24.3,-26,-38.4,-11.7,-19.1,7.8,-13.3,4,-2.7,16.5,1.9,-19.9
KLH057a_1260,470.4,1343.2,2101.6,-66.3,-107.5,-36.5,12.6,-43.3,0.9,-0.4,-23.3,-2.4,-1.5,-26.3,7.7,-2.9,-7.1,-25.8
KLH057a_1261,648.7,1148.1,2157,12.9,37.3,-26.6,27.2,18.3,5.9,9.6,9.3,-4.1,6,8,5.6,-1.2,1.1,-0.4
KLH057a_1262,597.1,1182.8,2185.9,86.1,-74.5,23.1,-37.5,-0.7,-20.2,22,-17.1,8.6,-19.1,8.4,-10.1,13.3,0.7,6.9
KLH057a_1263,383.9,1495.5,2163.1,4.5,-32.9,15.6,-1.6,-37.3,30.7,4.7,-4.6,5.9,-1.8,-2.3,7.9,1.6,-6.4,-2.7
KLH057a_1264,379.4,1421.6,2147.9,12.4,73.5,21,-0.9,-21.6,-4.7,-1.1,-11.5,3,0.2,-9.3,10.9,-0.1,-4.4,-0.4
KLH057a_1265,322.1,1088.3,2104.5,56.8,85.7,61.7,-11.2,146.3,-20,5.2,16.9,-5.8,-2.6,19.6,10.9,-0.2,2.6,5.7
KLH057a_1266,340.6,1789.6,2256.5,7,-47.8,21.7,-30.1,47.5,66.1,14,-9.6,-35.3,-12.3,15.7,-8.2,2.5,14.9,13.6
KLH057a_1267,363.2,1254.2,2135.7,63.6,-522.3,54,-3.5,143.9,25.9,-9.7,11,-66.2,-12.8,-36.8,0.7,-2.6,11,-5.2
KLH057a_1268,338.3,1333.1,2086.7,49.3,-445.7,63.1,5.1,38.2,43,-21.5,133.7,-5.7,-15.5,-72.9,-24.3,-18.1,15.5,19.1
KLH057a_1269,399.9,1012.1,2083.4,11.7,-113,53.5,-0.1,54.6,-21.8,-2.6,13.1,0.8,-6.8,20.6,-3,-3,-11.6,6.1
KLH057a_1270,410.5,1474.7,2057.5,3.3,-46.3,24.8,-5.3,-40.1,-16.4,-1.3,0.1,3.3,-0.7,-3,2.9,-1.7,4.9,-4.3
KLH057a_1271,386.4,1188.1,2020.1,15.5,10.6,20.7,-4.5,214.1,-36.6,6.1,5.9,15.4,-1.9,15.3,9.2,0.1,-9.8,-1.2
KLH057a_1272,310.5,1660.8,2185.4,50.7,-239.9,-217.3,-13,16,91.4,4.9,0.4,-12.1,0.5,-5,-13.7,-2.5,6.4,32.4
KLH057a_1273,336,1854.1,2387.4,16.8,6,76.4,-12.1,-41.4,-90.6,-8.4,38.4,64.8,-8.2,-22.5,-24.4,-5.5,22.8,27.1
KLH057a_1274,395.7,920,2107.6,-25.2,-158.6,59.8,1.7,13.6,-5.4,-2.6,-35.1,12,-4.6,-3.4,-12.6,-1,-21,-25.5
KLH057a_1275,400.3,1408,2087.3,28.7,-156.8,-93.4,-15.1,-45.4,25.2,9.7,53.1,52.8,-6.6,-13.6,-20.1,3.6,-11.7,9
KLH057a_1276,467.4,1137.3,2077.9,14.5,70.4,24.3,-65.7,32.2,-40.8,-7.7,12.4,45.7,-18.8,1,-30.7,-2.9,8,29.5
KLH057a_1277,492.2,1179.6,2116.8,19.6,-18.5,4,-73.4,-57,-93.7,-19.9,12.4,-24.4,-1.5,3.8,-22.9,-2.6,15.4,-9.6
KLH057a_1278,383.1,1399.8,1911.6,-21.6,-53,10.7,2.2,-61.8,-13.5,2,-22.4,0.3,-1.9,-20.6,7.5,0.7,-9.1,-10.9
KLH057a_1279,434.6,1140.7,2185.7,40.2,65.8,-5.6,-56.1,-32.5,8.5,12,6.9,-8.1,-11.4,-20.9,-9.4,0,16,-12.3
KLH057a_1280,343.2,966.6,2199.1,38.5,-315.2,-16.7,-16.6,181.7,-14.1,10.9,-33.2,8.1,-9.2,-85.8,-18.7,0.3,81,5.2
KLH057a_1281,306.3,1936.9,2290.6,-33.3,71.8,42.3,-9.4,-45.5,-47.4,-10.4,39.6,-0.8,-9.9,-17.1,7.2,7.5,-0.7,-4.1
KLH057a_1282,356.3,1014.9,1990.4,-5.4,70.5,316.6,-7.4,94.7,-90.7,1.6,20.8,-29.4,-3.2,48.8,-0.8,2.4,14.1,26.5
KLH057a_1283,482.8,1110.3,2217.9,2.5,70.3,40.9,-42.8,-31.9,-11.5,-0.9,-12.9,-1,-6.1,-2.9,2.3,2.9,3.5,-3.6
KLH057a_1284,430.6,864,2167.9,11.1,27.7,-2.9,-16.9,-1.5,-9,-1.8,-7.7,-2.6,-3.4,2,4.5,-1.5,4.1,4.6
KLH057a_1285,458.7,1036,2092.2,-1,-128.4,-1.3,-8.6,-7.2,0,1.7,-1.6,-1.8,-0.4,-2.3,-1.1,-0.7,-1.1,-3.9
KLH057a_1286,403.9,1394.8,2213,19.7,5.5,-55.7,-14.1,-48.8,-10.9,6,-5.2,-16.2,-4.1,-15.1,-3.8,-0.1,-3.4,3.8
KLH057a_1287,392.9,900.8,2119.5,50.1,20.8,-61.3,-32.4,98.5,-43.2,-0.1,-20.8,-45.2,-16.8,81.6,-79.2,1.7,-26.5,-41.8
KLH057a_1288,462.4,1043.3,2162.4,10.1,182,64.7,-62.6,10,65.9,7.4,107.6,45.3,-16.7,-5.8,1,10.8,27.7,16.1
KLH057a_1289,429.7,745.4,2223.7,-35.4,-56.1,-4,-0.6,14.5,-5.6,10.5,-9.7,-18.1,-9.9,-4.6,-15.8,-1.5,-5.3,-7
KLH057a_1290,554.7,1068.5,2205.4,52.2,-153.3,31.2,-34.6,23.4,-1.1,11.7,-31.5,-4.8,-5.9,6.8,-0.8,2.2,-8.6,-20.3
KLH057a_1291,337.2,1686,2182.7,-14.1,-39.1,19.6,1.7,-94.4,-104.9,-3.9,-10.4,-6.9,-5.9,-45.3,-20.5,-3.9,3.6,-5.3
KLH057a_1292,431.7,940.1,2175.7,-14.6,-16,-24.6,-28.8,-59.1,-2.5,2.7,-5.9,-22.4,-8,-6.6,-8.3,6.2,20.3,11.1
KLH057a_1293,433.8,712.2,2201.3,-32.5,-53.5,-9.9,-1.4,32,10.6,3.1,-7.6,-6.8,43.4,-45.2,-23.3,-70.5,1.4,-8.8
KLH057a_1294,587.1,1003.6,2158.5,80.7,-102.5,109.5,-80.4,-12.3,-108.2,22.4,-12.7,71.6,-8.9,-10.1,-37.2,10,0.8,20.5
KLH057a_1295,387.3,1162.2,2291.1,2.3,-14.2,-30.2,-35.2,88.3,5.5,-4.4,24.5,-12.2,-14.9,54.1,7.7,-2.8,-5,14.6
KLH057a_1296,384.9,1154.1,2217.5,38.2,76.1,76.9,-52,45.9,-1.2,29.5,39.5,18.2,-7.5,23.1,-32.2,7.2,12.9,-7.1
KLH057a_1297,511.3,965.8,2152.8,10.6,-56,-17,-54.5,-21,-10.7,6.9,-11.4,-3.3,-36.8,2.5,5.6,2,-31.5,11.9
KLH057a_1298,409.6,1203.7,2184.7,-5.4,-71.4,-53.7,-53.3,4.5,36.2,-8.9,-30.3,15.2,-3.3,39.4,-4.1,9.1,-29.2,-16.3
KLH057a_1299,444.1,1182.2,2133.1,40.2,-95.4,37.1,-73.8,67.8,-8.6,11.6,27.4,-20.3,-41.3,61.4,-1.7,12,-2.1,-0.7
KLH057a_1300,595.8,1092.2,2211,2.7,33.8,49.4,-70.4,-22,-18,-15.5,17.5,0.2,-27.5,-6.5,-3,-10.3,16,-20.1
KLH057a_1301,360.9,933.9,2120.8,0.2,19.5,147.8,-1.4,156.8,-69.5,-1.2,104.7,65,-2.6,113.5,-1.1,-1.7,41.2,22.6
KLH057a_1302,332.2,1582,2248.9,53.6,-144.3,-7.4,-3.5,-25,-51.7,-12,-43.2,-68.7,0.5,-16.9,-15.6,-4.4,-8.7,-39.3
KLH057a_1303,525.8,1063.1,2136.9,72.4,46.6,-20.5,-39.1,-59.8,-42.3,11.3,-11.3,-17,0,1.5,-16.1,5.1,-4,-8.2
KLH057a_1304,457.2,1088.7,2219.9,39,-216.2,-38,-50.3,52.8,17.1,9.2,21.8,-9.3,-1.5,-69.8,-44,-4.5,12.6,14.9
KLH057a_1305,374.1,844.3,2225.9,2.1,66.1,-29.1,-28.6,106.2,9.5,3.6,-32.7,13.2,-19.8,98,33.7,7.3,-44.1,-41
KLH057a_1306,433.4,1342.7,2100.9,33.2,36.2,20.1,-22.6,-26.4,-18.6,-16.4,-84.6,29.5,-15,-32.7,-27.5,25.2,19.1,12.4
KLH057a_1307,299.5,1529.3,2274.3,-31.6,-101.1,-37.5,-4,-35.3,-19.2,5.9,6.3,12.7,3.6,11.9,9.1,7.5,13.9,47.8
KLH057a_1308,286.8,1834.9,2381,27.5,-119.4,-92.1,6.4,-31.4,22,-10.4,0.1,-0.1,-1,-6.9,-12.1,1.2,-6,-9
KLH057a_1309,577.3,889.2,2285,-78.2,-71,13.2,-41,-4.1,-25.3,30.4,-21.9,-0.5,-57.8,-21.3,-10.8,75.3,4.8,1.5
KLH057a_1310,337.1,777.1,2223.9,-19.2,108.4,16.3,10.3,169.2,22.3,-1.6,-69.4,-29.8,4.1,35.7,-29.1,1.1,41.2,14.5
KLH057a_1311,424.7,932.9,2281,90.3,76.8,-43.4,-49.1,-49.1,-28.5,-43.6,-55.1,-0.7,-17.6,2.3,18.9,5.2,-19.2,11.5
KLH057a_1312,442.8,808.4,2332.9,-2.2,46.2,-45.4,22.9,24.8,-3.9,13.4,9.9,16.6,2.2,-12.2,-6.4,-1.2,-12.5,-7.5
KLH057a_1313,395.2,674.5,2360.3,23.2,-22.3,1.6,-24.6,43.3,6,3,24.6,0.9,-18,68.4,24.1,18.1,-62.8,7.1
KLH057a_1314,381.9,1577.3,2204.2,78.1,-360,-313.9,5.7,-154.1,40.2,4.4,-33.6,86.4,-8.3,-7.5,-46.5,-9.4,2.1,7.5
KLH057a_1315,359,927.8,2189,-15.7,124,-18.7,4.7,82.1,23.8,0.1,16,-12.4,-0.2,36.3,-20.3,-1.1,-4,-47.9
KLH057a_1316,457.8,992.6,2270.7,-51.9,-22.3,23.7,-10.4,-9.9,15.8,-8.9,-9.7,-2.7,0.5,-2.2,-5.8,-0.8,-2.2,-10.6
KLH057a_1317,396.7,1020,2223.8,72.1,0.3,93,16.2,15.1,-27.7,13.3,-33.6,2.9,4.3,32.3,18.3,-1.9,-14.9,-10
KLH057a_1318,277.2,1777,2170.3,34.9,-228.5,-103.7,12.9,-41.4,59.3,13.1,-15.4,16.2,-13.8,23.3,-1.1,1.2,-22.4,13.7
KLH057a_1319,323.2,1930.8,2346.1,13,9.6,-8.5,2.2,-32,-46.5,-2.7,16.9,17.3,-0.3,-5.2,1,-3.5,2.8,13.5
KLH057a_1320,337.9,1471,2166.8,-2.8,353.8,55.4,-19.1,8.6,42,2.4,5.8,-5.8,-4.6,-11.1,8.4,-2.8,21.1,-9.2
KLH057a_1321,364.4,822.4,2213.3,42.2,-101.1,27,-4.9,57.7,18.4,-11.7,40.5,-7.7,14.8,-15.7,-1.7,-17.5,10.3,-11.9
KLH057a_1322,642.8,1143.1,2245.5,-70.9,-57.2,18.7,-45.5,15.5,-8.9,-22,-1.3,-11.4,-5.7,10.6,14.4,-9.5,-3.2,0.8
KLH057a_1323,409.1,1610.4,2262.7,14.9,-8.9,-7.2,-2.9,-31.4,-6.6,-6.4,-14.6,-9.2,1.6,8.9,6,7,11.9,12.8
KLH057a_1324,388.3,1170.1,2078.2,-17.9,8.5,63.7,-8.1,191.2,-18.1,-0.7,6.6,28,-7.4,47.7,39.1,-8.7,-35.4,54.5
KLH057a_1325,390.4,1463.8,1959,-2.1,-12.5,-0.1,6.5,-16.7,-46.2,6.9,15.7,76.4,0.1,10.4,18.5,-0.9,4.2,-82.2
KLH057a_1326,433.5,1342.2,1988.6,-20.4,100.1,20,-27.7,-5.7,29.9,17.1,-22.4,-46.3,-7,4.5,-53.5,2,15.2,-20.3
KLH057a_1327,372.2,1602.9,2170.7,19,32.1,60.8,0.3,9.5,98,-4,2.6,-17.5,-6.1,6.3,-61.1,-1.5,7.4,1.6
KLH057a_1328,409,1578.6,2123.9,-16.4,17.2,-11.8,3,-35.6,-50.6,-8.3,4.8,-0.2,0.2,-5.4,2.6,-3.9,2.1,-0.2
KLH057a_1329,396.5,1086.2,2071.6,50.6,277.2,-72.2,21.5,133.8,53.9,-5,-7.8,-50.3,-6.7,3,12,-5.5,3,-1.4
KLH057a_1330,421.8,1031.6,2138,19.4,99.6,-186.9,-2.4,-7.9,-101.3,-9.2,11.9,-29.3,-13,-2.8,-12,-1.6,-7.5,-0.7
KLH057a_1331,368.7,902.4,2240.3,-16.1,-146.7,59.1,-13.2,63.9,-9.1,21.8,26.3,-10.4,8.4,29.7,-14.7,2.3,-6.1,6.3
KLH057a_1332,323.7,1698.3,2218,16.6,-209,-47.1,17.3,-217.9,-60.9,-3.2,-35.1,1,-9.3,-8.6,12.4,-0.9,0.5,16.1
KLH057a_1333,308.9,1087.2,2229.1,-6.2,138.7,5.2,0.6,35,-11.4,2.6,45.8,4.4,23.9,1.4,21.1,-9.5,-4,-6.5
KLH057a_1334,396.3,1066.8,2119.4,-32.3,119.4,-85.2,12.1,-6.2,-17,-18.6,-15.6,31.9,2.7,-9.2,32.3,-7,12.2,12.6
KLH057a_1335,289.3,933.2,2236.5,28.9,-3.8,-22.7,15.8,-28,-27,13.5,-35.5,-20.2,14.5,25.2,19.9,10.2,-26.9,3.8
KLH057a_1336,419.8,1087.1,2117.9,5.2,94.7,-7.5,64,4.9,12,22.4,-10.2,-4.3,-1,22.9,5.6,-4.7,2.3,-3.5
KLH057a_1337,376.7,879.8,2246.3,-34.2,65.5,22,8.9,13.3,-17.3,-1.7,1.4,14.2,-10,40.8,-3.1,-8,-36.4,-1.7
KLH057a_1338,496.1,1145.3,2105.3,34,-67.7,-38.5,-18.4,-1.3,19.9,-4.8,-24.6,-15.6,-19.1,9.6,-8.1,0.1,-9,3.7
KLH057a_1339,443.5,1341.2,2298.9,-25.3,-94.8,127.4,-22.9,53.2,43.2,1.2,-13.7,9.9,-5.5,3.9,7.1,-5.1,-13,18
KLH057a_1340,338.9,1750.1,2302.3,-3.1,-23.9,17.3,-9.7,-94.2,-141.5,32.8,34.2,66.7,21.1,-51.3,-4.1,7,23.9,2.8
KLH057a_1341,375.5,931.6,2102.2,31.8,40.2,-83.4,-42.6,67.9,-34,14.1,-6.7,-10.2,-0.8,17.4,2.5,-0.4,-17.3,-6
KLH057a_1342,388.2,810.2,2146.2,17.5,-20.7,-37.2,-30.6,74.3,-9,49.9,-41,-40.1,20.3,2.8,-6.3,23.3,-35.3,19.6
KLH057a_1343,383,896.3,2151.1,-15.6,-210.1,83.5,-11.3,14.1,-73.6,-4.4,-2.4,-5,-5.2,5.5,-7.6,-1.8,22,-1.7
KLH057a_1344,374.4,1546.6,2243,40.7,-117.3,-36,-14.5,-52.3,-49.3,-5,-12.2,-15.1,0.3,-0.7,-32.1,-3.7,-8.4,-15.7
KLH057a_1345,596,1007,2236.5,-7.7,-63.8,-53.7,-50.9,-12,-67.8,0.1,-17.4,27.3,-28.7,-12.5,7.7,-0.7,-9.9,3.9
KLH057a_1346,460.8,1034.9,2238.8,21.5,45.4,30.6,-47.9,-30.3,-15,7.5,21.9,17.2,-16.5,-14.7,-7.6,0.9,5.6,-4.7
KLH057a_1347,400.8,928.2,2196.5,7.6,-22.4,-10.6,1.8,-25.1,-19.1,-8.4,-15.8,-8.9,-4.5,-7.2,2.5,-5.4,-3.3,0
KLH057a_1348,381.1,1073.8,2142.4,15.5,-210.8,68.9,6.8,68.2,5.5,0.9,-25.7,1.5,1.3,24.4,-3.6,1.1,-4.4,-1.7
KLH057a_1349,378.9,1563.1,2152.6,66.4,20.6,-39.4,6.8,21.5,-40,1.2,10.3,-1.7,2.2,-11.2,-16.9,0.2,-6.5,0.6
KLH057a_1350,342.2,1526.8,2136.2,-7.1,22.2,27.6,3.6,-23.3,-15,2.4,15.2,8.5,-1.5,-3.4,-0.6,-1.2,2.4,-2.2
KLH057a_1351,318.9,1175.3,2074,50,238.7,-26.5,-27.3,40.6,35.3,1.5,-31.8,-41.4,3.7,16.5,28.2,-0.9,2.9,-0.2
KLH057a_1352,337.3,1718.5,2190.6,18.3,35.3,21.2,-49.2,46.7,200.3,-6,17,-66.4,-14.7,-16.1,39.2,2.4,17.3,16.3
KLH057a_1353,365.7,937.5,2034.6,-22,-129.1,41.9,-18.7,26.6,-138,-6.5,11,-31.9,-6.1,31.8,-53.8,1.8,25.3,-4.9
KLH057a_1354,436.7,1439,2105.1,-28.7,-80.8,-34,1.5,-0.7,9.4,4.1,-7.5,-3.8,-1.9,-10,-14.6,-2.5,1.8,-1.3
KLH057a_1355,384,1589.9,2104,70,-29.4,44.6,-2.1,-71.6,8,-0.1,28.3,-82.8,2.2,3.7,4.5,3.6,9.4,2.5
KLH057a_1356,372.6,891.7,2066.3,6.7,-46.6,146.3,-16.2,-7.6,-80.6,-7.2,-19.3,41,-7.5,5.5,-3.8,-4.2,7.4,0.8
KLH057a_1357,329,964.1,2196.7,38.4,-13.9,-161.4,-2.8,32.1,-47.3,-9.1,14.6,-40.4,5.7,8.8,-50.7,-1.9,1.4,-8.6
KLH057a_1358,583.9,1045,2179.6,-28.1,-2.6,-43.1,-37,8.2,-21.3,-0.3,-1.5,15.6,-3.8,3.1,8.6,0.2,-2.5,1
KLH057a_1359,546.8,1090.3,2136.6,92.7,56.6,45.2,-37.9,-32.4,-10.8,18.2,-7.8,1.7,-15.7,-1.9,7.3,10.4,-0.9,19.9
KLH057a_1360,311.6,1331.2,2300,23.6,-36.8,59.6,-19.7,21.1,127.7,-1.7,-21.9,-54,3.3,15.8,-96.9,3.9,-11.4,-37.9
KLH057a_1361,436.6,926.4,2213.6,38.6,3.8,2.3,-8.9,-78.1,-15.9,-15.3,18,-7.4,-0.9,-49.3,8.5,3.1,-1.4,-14.1
KLH057a_1362,330.7,1653.8,2195.5,20.1,1.3,-130.3,-17.8,-101.7,-85,12.1,28.6,78.7,-8.7,-4.7,-3.2,-3.5,1.3,-25.4
KLH057a_1363,356.6,872.4,2128.3,-1.2,87.8,-49.2,-10.7,39.3,32.6,3.8,-0.9,-1.2,-2.1,2.2,18.5,2.3,-4.7,2.5
KLH057a_1364,558.6,1056.7,2147.4,-21.4,17.9,-33.3,-55,0.6,-24.9,18,-5.9,14.6,-4.8,-7.3,-11.2,8.4,-1.1,19
KLH057a_1365,536.6,1056.4,2125.5,40,23.5,-16.1,-87.3,-22.7,-20.6,31.6,17.4,10.1,-16.6,-1.3,14,1.2,-0.2,6.9
KLH057a_1366,391.5,943.8,2036.8,57.3,-84.3,-19.5,-24.6,-15.1,31.2,-3.9,-23,-10.3,2,-4.7,22.8,-0.3,-5.9,-3.1
KLH057a_1367,517.8,1025.5,2009.9,55.6,36.9,5.8,-35.5,-65.3,-2,22,-18.9,35.8,-4.2,1.7,6.3,10.3,4.5,19.3
KLH057a_1368,450.1,993.3,2084.7,3.7,5.8,-40.1,-8.9,-43,17,-1.1,-7.6,-14.3,-8.1,3.8,11.6,9.9,-8.3,0.4
KLH057a_1369,392.2,1184.2,2092.5,-33.9,-273.7,54.9,3.2,69,8.2,20.2,-15.1,-4.3,-23,30.8,14.8,-21.5,-12.4,4.6
KLH057a_1370,352.5,1694,2189.4,-5.5,45.8,-3.2,12,-60.4,-17.8,-5.7,3.4,-15.6,10.8,-13.6,0.8,-3.1,7.2,-7.2
KLH057a_1371,376.5,1364.1,2162.5,47.1,94.1,-7.4,-29,38.8,19.4,19,6.6,34.3,-8.8,4.7,-5.4,-1.6,0.9,-8.6
KLH057a_1372,318.2,762.3,2228,43,77.6,-25.5,14.5,-26.5,-13.6,-23.8,-6.9,3.9,4.2,-13.6,4.9,-10.9,26.8,35.9
KLH057a_1373,299.9,883.4,2187.1,10.5,-174.1,29.4,-12.6,1,-9.2,9.5,-18.6,9.8,-3.1,27.6,12.9,4.9,47.1,-29
KLH057a_1374,333.1,1004.7,2130.7,9.3,103.6,37.6,-6.8,43.8,44.4,2.6,15.7,-10.4,-5.5,8.1,-5.9,-2.1,3.3,-9.2
KLH057a_1375,318.4,1865.2,2345.6,31.6,-103,-154.7,-5.1,-90.8,-70.7,-12,-5.7,-16.5,-1.1,-23.4,-8.5,0.3,9.4,5.6
KLH057a_1376,361.5,1615.7,2154.6,32.1,47.4,82.4,-3.2,-64.8,-91.7,13.3,60.9,26.5,-10.6,-18.8,1.5,-1.7,29.2,3.3
KLH057a_1377,342.3,856.4,2057.9,1.2,-35.1,30.6,-7.4,2.9,-40.6,-3.1,2.6,26.8,-3.9,0.4,-6.4,-2.1,-0.7,4.5
KLH057a_1378,339.8,837.3,2123.5,3.4,54,-108.8,5.9,63.7,-22.2,-3.3,18.5,-11.8,-4.9,15.5,-13.9,2.3,3.1,8.8
KLH057a_1379,568.8,1047.5,2161.8,-31.1,18.1,13.7,-38.4,-3.1,-47.9,-5.9,7.2,25,-12.5,0.7,-4.5,0.5,0,21
KLH057a_1380,591.8,1089.3,2223.7,6.4,-37.3,-25.3,-30.6,-17.6,3.2,-10.2,14.1,-1.9,-15,-13.3,5.1,-7.3,3,-0.9
KLH057a_1381,393.5,1167,2121.2,12.3,-302.5,95.6,-2,68.5,10.1,-0.9,-37.4,-13.2,-2.6,19.1,22.8,0,-14.9,-17
KLH057a_1382,362.6,1710.5,2238.4,-20.7,-15.2,-23,23,-60.7,-47,1.6,12.3,-8.5,6.6,-6.4,-16.7,5.5,2.5,6.7
KLH057a_1383,406.6,1523.3,2091.9,10.3,114.4,-15.4,-8.9,-20,1.8,3,0.8,4.2,-0.8,2.2,10.5,0.7,8.3,9.1
KLH057a_1384,481.4,1167.8,2119.3,-27.6,78.4,-76.2,-40.5,6.7,2.6,-12.3,35.9,-7.4,1.4,12,1.8,2,6.8,-2.4
KLH057a_1385,330.3,914.5,2214.7,54.5,-104.5,34.1,-4.9,171.8,-7.8,16.9,-18.2,2.7,5.2,88.1,-3.7,-0.5,-33.1,1.2
KLH057a_1386,577.2,1055.2,2131.5,-20.3,42.9,-69.1,-56.6,22,-49.2,-19.3,-12.7,-12.4,-24.2,-4.2,-7.8,-9.5,-2.3,6.6
KLH057a_1387,483.9,1247,2196.1,134.6,-110.8,6.2,-54.9,27,23.6,-6.1,-13.3,-4.9,14.8,-19.8,-6.3,7.1,2.4,-4.6
KLH057a_1388,381.1,1731.2,2350.3,56.8,-229,-209.2,42.9,-169.7,-114,-17.3,-14.5,30.4,-27.7,-14.3,26.9,-30,25.9,13.3
KLH057a_1389,378.3,1778.6,2363.9,28.2,-87.5,-36.8,-14.5,5.6,33.5,1.4,25.1,50.5,-8.6,3.6,-2,-0.7,6.7,25.8
KLH057a_1390,385.3,936.6,2158.2,8.5,229.7,-52.5,-10.6,62.2,21.7,2.4,15.7,16.9,0.3,-4.3,20.3,-0.2,16.8,4.2
KLH057a_1391,450.8,1502.4,2111.7,-37.6,-62.9,5.3,-34.4,-4.8,32.6,-1.8,-24.2,25.2,-4.1,3.2,5.9,1.5,-12.7,-1.7
KLH057a_1392,362.2,1620.2,2186.8,73.5,89.5,125.2,-2,-62.7,-67.7,13.2,15.1,-44.7,-7.9,-5.2,8,5.7,9.4,-9.9
KLH057a_1393,344.1,990.3,2136.1,-11,-56,135.4,-0.5,122.2,28.8,-0.4,34.7,-38.8,3.6,80,92.3,2.6,11.2,-29.8
KLH057a_1394,356.4,1645.3,2290.9,21.3,-106.2,-51.1,-7.8,-41.3,-12.4,-3.4,30.5,-10.3,9.1,34.7,-25.4,-8.6,-16.6,14.2
KLH057a_1395,306.2,1922.4,2567.5,-29.7,-36.6,22.5,-24.2,-1,-11.3,-9,12.2,-0.7,-5,-0.5,-26.1,-2.9,-6.6,7.6
KLH057a_1396,337,1861.1,2473.3,-25.6,122.9,94.3,4.3,-31.9,-41.2,-15.5,9.6,13.6,10.7,-26.4,2.5,-5.2,-4.6,-1.5
KLH057a_1397,395.1,1027.8,2197.8,51,164,1,11.3,181.4,-18.8,4,78.6,15.5,11.2,61.7,-36.7,-5.7,-5.1,27.8
KLH057a_1398,658.4,1065.1,2160.8,-23.9,-26.2,-13.8,-26.7,-4.9,-25.1,-11.1,16.3,-8.3,8.5,3.9,-8.4,-6,-2.5,-8.4
KLH057a_1399,558.7,986.2,2191.6,116.6,9.7,-20.1,33.3,34.2,-3.7,11.9,-5.8,-8.8,6.9,-4.1,-5,-3.5,10.2,-7.8
KLH057a_1400,391.4,1052.6,2150.6,62.5,104.9,70.6,-6.8,-106.6,21.9,29.4,23,10.8,-5.1,-5.1,-34.9,5.4,-19.6,17.6
KLH057a_1401,355.5,1216.4,2109.7,53.4,196.1,-20.5,-16.7,-16,-20.4,-13.9,25.6,-45.1,-12.2,-3.2,-12.6,-7.1,20,1.8
KLH057a_1402,423.4,869.8,2250.4,-63.1,-78.1,-5,-13,-5.4,11.9,-2.6,19.2,-8.4,2.4,17.4,-8.2,-2.8,-1.8,5.1
KLH057a_1403,548.7,985.5,2193.9,73.4,18.9,145.4,-89.7,-32.9,-101.7,-59,-43.8,44.2,-38.9,-6,-15.5,-27.8,-17.7,10.6
KLH057a_1404,347.2,1666.4,2299.7,66.5,-202.1,-67,-1.3,-69.4,-15.2,6,-25.8,23.1,-5.1,-49.6,-40.7,-0.5,-8.2,7.6
KLH057a_1405,401,1001.8,1989.9,-33,-32.8,170.2,-29.2,5.8,-29.7,-5.4,12.3,-7.1,3.4,1,2.3,0.6,-2.3,3
KLH057a_1406,390.7,931.6,2047.7,29.9,75.4,-89,-26.1,37.7,-18,17.4,-18,-17.8,-7.2,4.8,-8.7,4.4,-6.1,-4.2
KLH057a_1407,347.4,1727.6,2203.2,76.8,-288.5,-174,-10.5,-28.6,13.2,11.2,-52.1,-8.9,1.6,-1.9,-10.6,-2.4,-24.1,6.3
