"","Speaker","filename","word","word_unique","vowel","syllable_number","word_syllables","stress","syllable_stress","Moras","length","f0_reaper","f0_praat","intensity","duration","log_duration","f1","f2","syll_comp"
"455","DK","KLH063c_1019","kalawina","kalawina440.5378","i","-2",4,"primary","Primary Stressed",1,"short",163.750155,163.522249568989,71.6,45.2029687053255,3.81116276400275,-1.23962548413471,0.445408190590059,"-2_4"
"456","DK","KLH063c_1020","kalawina","kalawina440.5378","a","-1",4,"unstressed","Final Unstressed",1,"short",274.811699,126.075564889717,66,46.0400607183828,3.82951190267086,-0.67153163924045,0.0945713627657483,"-1_4"
"457","SB","KLH033e_0168","kamaliʻi","kamaliʻi99.6684971807556","a","-4",4,"secondary","Secondary Stressed",1,"short",205.1384545,197.241504349905,72.15,42.4518553262345,3.7483706179562,-0.846779384577119,0.259005751086429,"-4_4"
"458","SB","KLH033e_0169","kamaliʻi","kamaliʻi99.6684971807556","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",187.659576,188.845927130768,72,36.6545950887769,3.60153879806637,-1.24367952005267,0.246879219986285,"-3_4"
"459","SB","KLH033e_0170","kamaliʻi","kamaliʻi99.6684971807556","i","-2",4,"primary","Primary Stressed",1,"short",192.175949,190.663964232563,70.1,41.580240843345,3.72762507470133,-1.26903920320709,0.735386640110693,"-2_4"
"460","SB","KLH033e_0171","kamaliʻi","kamaliʻi99.6684971807556","i","-1",4,"unstressed","Final Unstressed",1,"short",162.162233833333,168.350416136855,65.1,40.1316955526312,3.69216643488467,-1.33510503936152,0.809547003487151,"-1_4"
"461","LV","KLH032a_2531","kaʻahele","kaʻahele1083.6381","a","-4",4,"secondary","Secondary Stressed",1,"short",121.2705214,NA,67.2,54.3629819214857,3.99568344284626,-0.163862365159616,0.378663739750811,"-4_4"
"462","LV","KLH032a_2532","kaʻahele","kaʻahele1083.6381","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,NA,56.2593650117833,4.02997251632513,-0.180881983374634,0.422262145530169,"-3_4"
"463","LV","KLH032a_2533","kaʻahele","kaʻahele1083.6381","e","-2",4,"primary","Primary Stressed",1,"short",164.1747099,163.035787345313,73.3,68.9019189469491,4.23268402882117,-1.03145477709659,0.724064607116325,"-2_4"
"464","LV","KLH032a_2534","kaʻahele","kaʻahele1083.6381","e","-1",4,"unstressed","Final Unstressed",1,"short",153.147249,152.875037518223,69.9,72.0625574308542,4.27753459498791,-1.02458976157691,0.664592594600033,"-1_4"
"465","LV","KLH032e_0586","kaʻahele","kaʻahele221.686225546181","a","-4",4,"secondary","Secondary Stressed",1,"short",199.151903833333,218.26752211819,69.6,80.166623773323,4.38410726582546,-0.169665089372184,0.412555949080909,"-4_4"
"466","LV","KLH032e_0587","kaʻahele","kaʻahele221.686225546181","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",236.80362325,235.813994929754,74.25,75.8824368659532,4.32918525928432,-0.215307932217055,0.445337032211275,"-3_4"
"467","LV","KLH032e_0588","kaʻahele","kaʻahele221.686225546181","e","-2",4,"primary","Primary Stressed",1,"short",167.552807875,243.421268086963,74.85,59.5176449226358,4.08627282190995,-0.964837476672022,0.738640401902042,"-2_4"
"468","LV","KLH032e_0589","kaʻahele","kaʻahele221.686225546181","e","-1",4,"unstressed","Final Unstressed",1,"short",237.523971333333,233.891662973907,71,48.9820004040666,3.89145289193272,-0.983266182494939,0.594606539879439,"-1_4"
"469","LV","KLH032a_2207","kaʻahele","kaʻahele967.883491038135","a","-4",4,"secondary","Secondary Stressed",1,"short",164.162424833333,NA,NA,58.8080793511381,4.07427924939645,-0.187278069140461,0.372196685017139,"-4_4"
"470","LV","KLH032a_2208","kaʻahele","kaʻahele967.883491038135","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,68.4,58.8080793511381,4.07427924939645,-0.446094832843833,0.445337032211275,"-3_4"
"471","LV","KLH032a_2209","kaʻahele","kaʻahele967.883491038135","e","-2",4,"primary","Primary Stressed",1,"short",168.922053222222,169.260127068488,72.45,62.7286179744715,4.13881777053281,-1.07486335159034,0.659526085978754,"-2_4"
"472","LV","KLH032a_2210","kaʻahele","kaʻahele967.883491038135","e","-1",4,"unstressed","Final Unstressed",1,"short",154.041104,151.717538691112,65.35,66.670485087684,4.19976235255496,-0.928968652610103,0.697525051881713,"-1_4"
"473","LV","KLH032e_0275","kaʻapuni","kaʻapuni111.3908","a","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,NA,49.6182940671446,3.90435959772796,-0.180391667110827,0.441133137423142,"-4_4"
"474","LV","KLH032e_0276","kaʻapuni","kaʻapuni111.3908","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,NA,57.7192400373008,4.05559056745206,-0.1769661682878,0.435323773316302,"-3_4"
"475","LV","KLH032e_0277","kaʻapuni","kaʻapuni111.3908","u","-2",4,"primary","Primary Stressed",1,"short",210.256939,201.323576772691,72.35,58.3817918343073,4.06700405756043,-1.2702191262232,0.125866790913889,"-2_4"
"476","LV","KLH032e_0278","kaʻapuni","kaʻapuni111.3908","i","-1",4,"unstressed","Final Unstressed",1,"short",201.138504,199.84747306785,71.6,73.7451053255853,4.3006146245508,-1.50214750709315,0.759347479461463,"-1_4"
"477","LV","KLH032e_0292","kaʻapuni","kaʻapuni116.048673919372","a","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,NA,32.4037838805822,3.478275202417,-0.107159428439817,0.439024544127383,"-4_4"
"478","LV","KLH032e_0293","kaʻapuni","kaʻapuni116.048673919372","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",186.075943,185.802180056203,68,81.515768824616,4.40079648404212,-0.00627360176970004,0.479867646604283,"-3_4"
"479","LV","KLH032e_0294","kaʻapuni","kaʻapuni116.048673919372","u","-2",4,"primary","Primary Stressed",1,"short",198.367219875,193.457680692016,72.6,60.7570947761076,4.10688386183964,-1.16122092012255,-0.0700436099419619,"-2_4"
"480","LV","KLH032e_0295","kaʻapuni","kaʻapuni116.048673919372","i","-1",4,"unstressed","Final Unstressed",1,"short",172.0702943,171.281735650627,72.1,67.3391133768462,4.20974124727925,-1.30885691892862,0.790090117375475,"-1_4"
"481","DK","KLH063a_1279","kaʻapuni","kaʻapuni581.945493031979","a","-4",4,"secondary","Secondary Stressed",1,"short",145.576380666667,240.186662389599,73.95,47.0674604503074,3.85158190134034,-0.442736347752348,0.0478259594631147,"-4_4"
"482","DK","KLH063a_1280","kaʻapuni","kaʻapuni581.945493031979","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",57.95598875,238.140829858179,72.5,57.4223017492841,4.05043276008392,-0.473579722003562,0.0429375947844486,"-3_4"
"483","DK","KLH063a_1281","kaʻapuni","kaʻapuni581.945493031979","u","-2",4,"primary","Primary Stressed",1,"short",137.105769,135.275136715916,74.1,44.6580326398589,3.79903419349048,-1.16561378153581,-0.0897872887942937,"-2_4"
"484","DK","KLH063a_1282","kaʻapuni","kaʻapuni581.945493031979","i","-1",4,"unstressed","Final Unstressed",1,"short",118.867826266667,117.352935203678,70.6,90.3695240644993,4.50390708737902,-1.36213666098704,0.622663062454645,"-1_4"
"485","LV","KLH032d_0128","kaʻapuni","kaʻapuni73.3419","a","-4",4,"secondary","Secondary Stressed",1,"short",141.590428777778,70.8701888994035,65.15,70.441064579498,4.25477639679458,-0.139099195047196,0.486934813827376,"-4_4"
"486","LV","KLH032d_0129","kaʻapuni","kaʻapuni73.3419","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,NA,45.2835415153885,3.81294364451547,-0.146653527478977,0.473260252807203,"-3_4"
"487","LV","KLH032d_0130","kaʻapuni","kaʻapuni73.3419","u","-2",4,"primary","Primary Stressed",1,"short",173.090018285714,168.525501432139,74.25,50.8603835261994,3.92908430078739,-1.17305537776956,-0.152356964992847,"-2_4"
"488","LV","KLH032d_0131","kaʻapuni","kaʻapuni73.3419","i","-1",4,"unstressed","Final Unstressed",1,"short",158.652941,158.787243222006,70,60.3780553538513,4.10062571696725,-1.14565640358144,0.757046423796102,"-1_4"
"489","AA","KLH057a_3119","kelepona","kelepona1271.541989","e","-4",4,"secondary","Secondary Stressed",1,"short",146.961036833333,136.810699207615,76.45,51.476658,3.94112846220572,-0.722984593448187,0.201530033938415,"-4_4"
"490","AA","KLH057a_3120","kelepona","kelepona1271.541989","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",135.17832225,135.258312206865,76.25,30.633875,3.42210642280053,-0.788315640703363,0.281837004918071,"-3_4"
"491","AA","KLH057a_3121","kelepona","kelepona1271.541989","o","-2",4,"primary","Primary Stressed",1,"short",151.674347,145.173410983988,78.5,52.718761,3.96497138840064,-1.04002944841539,-0.110115126354074,"-2_4"
"492","AA","KLH057a_3122","kelepona","kelepona1271.541989","a","-1",4,"unstressed","Final Unstressed",1,"short",142.53368,147.274639647129,76.4,40,3.68887945411394,-0.939603654867114,0.260371675448054,"-1_4"
"493","LV","KLH032e_1107","kelepona","kelepona443.515375323859","e","-4",4,"secondary","Secondary Stressed",1,"short",208.274002,205.241025906343,76.6,56.1053197810679,4.02723063478988,-1.01550910894116,0.707055692815,"-4_4"
"494","LV","KLH032e_1108","kelepona","kelepona443.515375323859","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",189.31326,190.44854865026,73.8,49.1240136612419,3.8943479918452,-0.5741607354558,0.513245589420701,"-3_4"
"495","LV","KLH032e_1109","kelepona","kelepona443.515375323859","o","-2",4,"primary","Primary Stressed",1,"short",209.460930714286,206.285644141394,71.4,57.7612028763497,4.05631731978929,-0.814530294542663,-0.149976578246389,"-2_4"
"496","LV","KLH032e_1110","kelepona","kelepona443.515375323859","a","-1",4,"unstressed","Final Unstressed",1,"short",202.026129571429,204.397449655791,71.1,59.3806758542428,4.08396885112067,-1.53579554121138,0.19015717589111,"-1_4"
"497","DK","KLH063c_0116","keʻokeʻo","keʻokeʻo109.09853689276","e","-4",4,"secondary","Secondary Stressed",1,"short",170.334554,166.412997091573,74.85,42.8290970824037,3.75721770997624,-1.14265586897359,0.59330332868494,"-4_4"
"498","DK","KLH063c_0117","keʻokeʻo","keʻokeʻo109.09853689276","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",132.3242032,124.557823657199,67.2,43.5513647354355,3.77394104001613,-1.12140994410495,-0.0467654110549711,"-3_4"
"499","DK","KLH063c_0118","keʻokeʻo","keʻokeʻo109.09853689276","e","-2",4,"primary","Primary Stressed",1,"short",195.5462616,137.999617094261,73.3,41.77375801153,3.73226834361532,-1.13696402544605,0.531456461859962,"-2_4"
"500","DK","KLH063c_0119","keʻokeʻo","keʻokeʻo109.09853689276","o","-1",4,"unstressed","Final Unstressed",1,"short",20.665417,135.509058454926,70.35,59.5201389273683,4.08631472465128,-0.930609269207936,-0.206930324428832,"-1_4"
"501","DK","KLH063a_3564","keʻokeʻo","keʻokeʻo1399.29082345846","e","-4",4,"secondary","Secondary Stressed",1,"short",NA,NA,76,50.5851544292,3.92365814251867,-1.0605036101026,0.534712467992528,"-4_4"
"502","DK","KLH063a_3565","keʻokeʻo","keʻokeʻo1399.29082345846","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",133.984002111111,134.416560842547,67.6,78.8785458894381,4.36790927565994,-0.936563636783758,-0.0369113332159694,"-3_4"
"503","DK","KLH063a_3566","keʻokeʻo","keʻokeʻo1399.29082345846","e","-2",4,"primary","Primary Stressed",1,"short",172.8239318,228.718519887589,75.5,42.8687749399614,3.75814370404019,-1.11848713081123,0.463514956427063,"-2_4"
"504","DK","KLH063a_3567","keʻokeʻo","keʻokeʻo1399.29082345846","o","-1",4,"unstressed","Final Unstressed",1,"short",NA,NA,66.6,47.3396536774544,3.85734828841595,-0.975350911480725,0.0706238582209435,"-1_4"
"505","DK","KLH063a_3695","keʻokeʻo","keʻokeʻo1443.936","e","-4",4,"secondary","Secondary Stressed",1,"short",179.29445675,169.623636446504,80.2,37.7245219469842,3.63031033252549,-1.17525544080059,0.468899940475247,"-4_4"
"506","DK","KLH063a_3696","keʻokeʻo","keʻokeʻo1443.936","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",156.8458865,148.706421098592,75.3,31.7228934554805,3.45703861125341,-1.25091993444374,0.107696710360042,"-3_4"
"507","DK","KLH063a_3697","keʻokeʻo","keʻokeʻo1443.936","e","-2",4,"primary","Primary Stressed",1,"short",156.871951428571,157.806377524918,80,64.3773270894599,4.16476150729303,-1.13628857793641,0.419842571248759,"-2_4"
"508","DK","KLH063a_3698","keʻokeʻo","keʻokeʻo1443.936","o","-1",4,"unstressed","Final Unstressed",1,"short",NA,NA,66.35,58.3015339182111,4.06562840378581,-0.949027630767764,0.121036170053969,"-1_4"
"509","RM","KLH014a_0860","keʻokeʻo","keʻokeʻo596.780522008572","e","-4",4,"secondary","Secondary Stressed",1,"short",181.749898333333,179.322840966599,70.2,41.8924161360792,3.73510481140685,-1.20426984075468,0.512810498432726,"-4_4"
"510","RM","KLH014a_0861","keʻokeʻo","keʻokeʻo596.780522008572","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",156.0550155,170.220902524697,65.3,40.0710067389127,3.69065304883737,-1.13886386782495,-0.466420333854115,"-3_4"
"511","RM","KLH014a_0862","keʻokeʻo","keʻokeʻo596.780522008572","e","-2",4,"primary","Primary Stressed",1,"short",NA,NA,72.9,43.2498605025557,3.76699400799825,-1.27763243872629,0.476690271626585,"-2_4"
"512","RM","KLH014a_0863","keʻokeʻo","keʻokeʻo596.780522008572","o","-1",4,"unstressed","Final Unstressed",1,"short",147.436376769231,157.275687300324,67.85,75.5884899846251,4.32530402271383,-1.01876585871013,-0.194265935624881,"-1_4"
"513","JM","KLH016c_0933","kilimana","kilimana521.096638273424","i","-4",4,"secondary","Secondary Stressed",1,"short",133.232635,120.902883002313,76.6,38.2338314717572,3.64372076428619,-1.51178910570337,0.756991565429068,"-4_4"
"514","JM","KLH016c_0934","kilimana","kilimana521.096638273424","i","-3",4,"unstressed","Antepen. Unstressed",1,"short",116.242508,114.711948109482,79.6,46.6976637218295,3.84369413605362,-1.24402234295253,0.795453133976898,"-3_4"
"515","JM","KLH016c_0935","kilimana","kilimana521.096638273424","a","-2",4,"primary","Primary Stressed",1,"short",122.90876,124.678499694905,75.6,39.0977987033239,3.66606616625874,-0.910346941346476,0.0655495569431661,"-2_4"
"516","JM","KLH016c_0936","kilimana","kilimana521.096638273424","a","-1",4,"unstressed","Final Unstressed",1,"short",82.27697775,81.9483524917309,75.1,47.1232544216491,3.85276660363171,-0.839173188051397,0.303533615065998,"-1_4"
"517","HM","KLH021b_0110","koʻikoʻi","koʻikoʻi74.8899","o","-4",4,"secondary","Secondary Stressed",1,"short",165.841839333333,165.326580046333,70.2,69.9999999999932,4.24849524204926,-0.863319494550559,-0.104188987049868,"-4_4"
"518","HM","KLH021b_0111","koʻikoʻi","koʻikoʻi74.8899","i","-3",4,"unstressed","Antepen. Unstressed",1,"short",131.054736571429,136.340139258697,65,48.4900105833646,3.88135780937594,-1.30059971375674,0.589161043553878,"-3_4"
"519","HM","KLH021b_0112","koʻikoʻi","koʻikoʻi74.8899","o","-2",4,"primary","Primary Stressed",1,"short",187.311798,184.943004864739,69.3,58.8930628435094,4.07572330517288,-0.996030828177718,-0.0898379262796754,"-2_4"
"520","HM","KLH021b_0113","koʻikoʻi","koʻikoʻi74.8899","i","-1",4,"unstressed","Final Unstressed",1,"short",137.403055,131.103106830691,70.3,58.9130321739759,4.07606232550378,-1.10992388949293,0.442747036838876,"-1_4"
"521","HM","KLH021b_0135","koʻikoʻi","koʻikoʻi83.85971440619","o","-4",4,"secondary","Secondary Stressed",1,"short",157.296500142857,152.575312666745,70,75.787739850881,4.32793653617438,-0.878495286644612,0.0347986601213179,"-4_4"
"522","HM","KLH021b_0136","koʻikoʻi","koʻikoʻi83.85971440619","i","-3",4,"unstressed","Antepen. Unstressed",1,"short",121.868282125,125.251253690568,64.65,50.1291391052519,3.91460245788342,-1.39631265922403,0.498293089330377,"-3_4"
"523","HM","KLH021b_0137","koʻikoʻi","koʻikoʻi83.85971440619","o","-2",4,"primary","Primary Stressed",1,"short",150.3219376,118.921483794831,65.2,73.374028295575,4.29557003507011,-0.931701126168737,0.0703084278620887,"-2_4"
"524","HM","KLH021b_0138","koʻikoʻi","koʻikoʻi83.85971440619","i","-1",4,"unstressed","Final Unstressed",1,"short",103.399522166667,106.290787748274,64.15,86.0921932001446,4.45541873601205,-1.20849784775781,0.595983214188197,"-1_4"
"525","HM","KLH021a_0945","lanakila","lanakila550.094346461779","a","-4",4,"secondary","Secondary Stressed",1,"short",123.916706866667,126.289828977387,79.8,93.5556529382211,4.53855647781292,-0.423035857262271,0.180928558243211,"-4_4"
"526","HM","KLH021a_0946","lanakila","lanakila550.094346461779","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",121.196682875,122.300245127696,74.8,53.2295765012805,3.97461419113725,-0.858239775440715,0.329298590912074,"-3_4"
"527","HM","KLH021a_0947","lanakila","lanakila550.094346461779","i","-2",4,"primary","Primary Stressed",1,"short",153.591173769231,152.788088638825,83.6,80.0000000000409,4.38202663467439,-1.32402634951057,0.660581539137807,"-2_4"
"528","HM","KLH021a_0948","lanakila","lanakila550.094346461779","a","-1",4,"unstressed","Final Unstressed",1,"short",NA,NA,77.3,49.4064841998352,3.90008167468613,-0.784686383206927,0.0336946391652662,"-1_4"
"529","HM","KLH021a_1274","lanakila","lanakila714.9644","a","-4",4,"secondary","Secondary Stressed",1,"short",100.486960058824,100.628548531116,77.7,101.163493618515,4.61673795677793,-0.590813214192831,0.187958931686972,"-4_4"
"530","HM","KLH021a_1275","lanakila","lanakila714.9644","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",105.871902571429,105.29221901308,77.1,56.0369251976454,4.02601085197002,-1.00198765889691,0.296344367411382,"-3_4"
"531","HM","KLH021a_1276","lanakila","lanakila714.9644","i","-2",4,"primary","Primary Stressed",1,"short",116.216066888889,114.726572957243,79.1,77.0375413095508,4.34429285251474,-1.46371100184623,0.681696912328678,"-2_4"
"532","HM","KLH021a_1277","lanakila","lanakila714.9644","a","-1",4,"unstressed","Final Unstressed",1,"short",97.145106,93.2378535619765,72.3,30.0000000000864,3.40119738166504,-0.737060663528674,0.190606236765306,"-1_4"
"533","HM","KLH021a_1372","lanakila","lanakila766.946779995606","a","-4",4,"secondary","Secondary Stressed",1,"short",120.611061142857,120.794539568804,78.35,80.0000000000409,4.38202663467439,-0.566040108987614,0.151831094157366,"-4_4"
"534","HM","KLH021a_1373","lanakila","lanakila766.946779995606","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",119.8036208,115.808284678169,73.3,42.4419285500335,3.74813675451431,-1.03193115050654,0.336668786581531,"-3_4"
"535","HM","KLH021a_1374","lanakila","lanakila766.946779995606","i","-2",4,"primary","Primary Stressed",1,"short",143.155446416667,141.43713485391,80.4,87.9893640669707,4.47721594429837,-1.32402634951057,0.645166609040444,"-2_4"
"536","HM","KLH021a_1375","lanakila","lanakila766.946779995606","a","-1",4,"unstressed","Final Unstressed",1,"short",110.216015,105.410371134043,72.2,58.628068534631,4.07121356713877,-0.706865075928545,-0.0013777443005285,"-1_4"
"537","AA","KLH057a_3529","lawelawe","lawelawe1438.7574","a","-4",4,"secondary","Secondary Stressed",1,"short",138.458295571429,140.426940521095,76.9,52.67005,3.96404698280185,-0.668504037354928,0.15917536994144,"-4_4"
"538","AA","KLH057a_3530","lawelawe","lawelawe1438.7574","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",157.8699554,159.686342652761,81.4,40.320288,3.69685476659475,-0.913679477485274,0.229501130662713,"-3_4"
